,start,end,phoneme,f1
0,1.38,1.4249999999999998,t̪,1136.7962961323262
1,1.44,1.485,u,488.2742473171073
2,1.53,1.575,ɾ,430.39706376876956
3,1.59,1.635,e,454.54097823798963
4,1.71,1.755,s,1064.5557909304919
5,1.77,1.815,a,510.24372772272363
6,1.8,1.845,ɳ,333.0552444578816
7,1.89,1.935,d̪,376.45972220775
8,1.92,1.965,iː,423.8794514786623
9,1.95,1.995,i,422.35842996056215
10,2.01,2.055,j,481.56616280957485
11,2.07,2.115,a,619.9895177469341
12,2.16,2.205,p,519.524885719459
13,2.22,2.265,a,565.2654003611477
14,2.37,2.415,t̪ʰ,1101.8261687618594
15,2.43,2.475,e,513.1827429735984
16,2.49,2.535,k,336.9727413763702
17,2.61,2.655,ʂ,1473.1582123740006
18,2.67,2.715,e,834.3436659665603
19,2.79,2.835,a,1062.5935204755992
20,2.82,2.865,ɳ,487.9831085945901
21,2.94,2.985,t̪,667.1297427361172
22,2.97,3.015,a,734.2721797134894
23,3.06,3.105,b,540.4247132856977
24,3.12,3.165,a,834.3955225879569
25,3.24,3.285,j,363.719066492441
26,3.3,3.345,u,393.3211975422327
27,3.39,3.435,m,366.04091733355745
28,3.45,3.495,a,1098.0696538793802
29,3.57,3.615,t̪,471.7863589031731
30,3.63,3.675,a,488.1766472366433
31,3.69,3.735,ɾ,377.4348559144587
32,3.75,3.795,j,399.2956724727002
33,3.84,3.885,e,409.018561536197
34,3.93,3.975,l̪,315.0779139887833
35,3.96,4.005,l,358.856175092452
36,4.02,4.065,i,402.4289903243229
37,4.23,4.275,a,838.7353402041796
38,4.26,4.305,ɳ,342.85484610892956
39,4.35,4.395,ɾ,479.11826299616627
40,4.38,4.425,a,649.1696774960354
41,4.47,4.515,w,522.1762564358545
42,4.53,4.575,a,989.4821876320701
43,4.65,4.695,j,442.9429362807672
44,4.68,4.725,u,430.0132710979657
45,4.77,4.815,w,376.8668928539141
46,4.83,4.875,iː,391.88321692234786
47,4.92,4.965,n,433.4139510454837
48,4.98,5.025,a,1046.840831282
49,5.19,5.235,n,286.8602310666709
50,5.31,5.355,t̪,514.4358575192572
51,5.34,5.385,e,615.8427354510338
52,5.43,5.475,ɾ,376.4007338711198
53,5.49,5.535,k,781.9159436419629
54,5.55,5.595,a,562.281383589239
55,5.64,5.685,t̪,571.7364980605871
56,5.7,5.745,a,953.4517973854161
57,5.82,5.865,m,307.21298872155285
58,5.94,5.985,ʂ,1874.2366307242407
59,6.0,6.045,æ,500.9089669358582
60,6.06,6.105,k,400.6003434856939
61,6.12,6.165,o,486.6136968074214
62,6.18,6.225,l,399.27886235712083
63,6.24,6.285,u,413.79893574275815
64,6.45,6.495,t̪,931.1119924701665
65,6.48,6.525,o,467.7146005726976
66,6.57,6.615,ɾ,481.93463027862026
67,6.6,6.645,e,542.3458676819362
68,6.72,6.765,s,1206.487030718678
69,6.78,6.825,æ,817.7458378795735
70,6.84,6.885,n,379.14723641585744
71,6.93,6.975,t̪,307.7120512354446
72,6.99,7.035,iː,396.71161918605543
73,7.11,7.155,a,888.1038804750193
74,7.23,7.275,n,517.7580304234489
75,7.29,7.335,a,1045.792608480704
76,7.41,7.455,l̪,545.2404546589996
77,7.47,7.515,a,580.7092864605396
78,7.56,7.604999999999999,t̪,567.8052233044561
79,7.62,7.665,æ,740.936808861274
80,7.8,7.845,i,323.0745234119087
81,7.95,7.995,ɳ,297.91390943759933
82,8.01,8.055,iː,345.0246155204962
83,8.07,8.115,n,361.532188988943
84,8.13,8.175,a,720.5256574963795
85,8.22,8.265,ɡ,406.7312617618631
86,8.28,8.325,o,464.2777541336878
87,8.4,8.445,ɾ,495.7649621238191
88,8.43,8.475,e,491.67082737076015
89,8.67,8.715,l,377.5513290097159
90,8.7,8.745,i,393.53833723949236
91,8.82,8.865,n,637.4442814277854
92,8.85,8.895,a,903.2250938769627
93,9.3,9.345,w,375.72259280720965
94,9.33,9.375,a,485.3741224048303
95,9.39,9.435,n,314.0640057966433
96,9.48,9.525,t̪ʰ,395.2675178279399
97,9.51,9.555,o,421.1892824002686
98,9.63,9.675,t̪,723.9644592618504
99,9.69,9.735,u,462.7199550031475
100,9.75,9.795,ɾ,250.79727312435165
101,9.81,9.855,b,753.9882479901459
102,9.84,9.885,a,626.5596342219343
103,9.93,9.975,n,450.63828230037916
104,9.99,10.035,a,477.1349295266758
105,10.05,10.095,s,1199.447496539522
106,10.14,10.185,k,1084.6166719876041
107,10.2,10.245,a,1118.4832535694384
108,10.32,10.365,ɳ,429.31529990992976
109,10.38,10.425,a,607.258188948141
110,10.44,10.485,ɡ,374.29932203327337
111,10.5,10.545,e,554.8368513934163
112,10.59,10.635,m,344.3315032747304
113,10.62,10.665,u,432.09190720821067
114,10.71,10.755,l,461.1365326346194
115,10.77,10.815,a,534.6755672678285
116,10.86,10.905,k,1334.5273898711932
117,10.92,10.965,a,643.1983386809765
118,11.1,11.145,t̪,1274.1019492432497
119,11.16,11.205,u,414.4121485321688
120,11.22,11.265,ɾ,314.66669267051566
121,11.28,11.325,i,330.41961315194834
122,11.34,11.385,k,1153.0843280320835
123,11.4,11.445,o,468.0235851281355
124,11.49,11.535,l,400.04416219116894
125,11.64,11.685,t̪,861.1864189782292
126,11.7,11.745,e,540.8282557506551
127,11.76,11.805,v,391.2206068395515
128,11.82,11.865,e,432.8045697701546
