,start,end,phoneme,f1
0,0.99,1.035,iː,450.97153856752504
1,1.26,1.305,d̪,751.1742087094339
2,1.32,1.365,u,384.03626649174186
3,1.56,1.605,o,551.1390078929473
4,1.65,1.6949999999999998,l̪,494.608578984128
5,1.71,1.755,a,622.3146637706857
6,1.86,1.905,k,1052.908100640455
7,1.95,1.995,iː,437.30401611161625
8,2.43,2.475,a,845.0364099072883
9,2.52,2.565,d̪,548.5765418329867
10,2.58,2.625,u,432.27708162884727
11,2.64,2.685,m,281.29495102858965
12,2.73,2.775,uː,468.7976429515702
13,2.79,2.835,t̪,377.7341635867455
14,2.97,3.015,a,793.7160853344275
15,3.09,3.135,ɾ,482.27264044862625
16,3.15,3.195,e,502.5755011185205
