,start,end,phoneme,f1
0,1.35,1.395,iː,408.8638406112444
1,1.53,1.575,t̪,441.1117943529659
2,1.62,1.665,a,738.6708650238212
3,1.89,1.935,w,386.72904935250455
4,1.95,1.995,i,511.22402046387793
5,2.04,2.085,m,613.8259694925276
6,2.1,2.145,a,1078.252273193162
7,2.22,2.265,ɳ,549.3173679882968
8,2.28,2.325,a,758.623981634151
9,2.37,2.415,t̪,538.6289559231957
10,2.4,2.445,a,621.0763128428423
11,2.49,2.535,j,433.87358938048686
12,2.58,2.625,a,885.5492712356696
13,2.64,2.685,o,737.1180104681282
14,2.73,2.775,ɡ,527.6901911736137
15,2.76,2.805,uː,599.7634595138194
16,2.85,2.895,d̪,385.15009963219836
17,2.88,2.925,i,414.52979697545777
18,3.03,3.075,m,852.2820192856746
19,3.09,3.135,a,828.6360362346538
20,3.21,3.255,t̪,415.7731907115123
21,3.27,3.315,e,520.141050682696
22,3.33,3.375,ɾ,463.9004997932252
23,3.36,3.405,e,452.1993654079871
24,3.42,3.465,k,419.73132262188807
25,3.48,3.525,æ,632.3727648879507
26,3.54,3.585,l,523.3084402927583
27,3.6,3.645,e,616.7127523938359
28,3.72,3.765,n,538.6125823292257
29,3.78,3.825,o,587.9808193676097
30,3.84,3.885,ŋ,540.6675881630416
31,4.05,4.095,k,1540.9881726295785
32,4.08,4.125,e,768.8243760848485
33,4.2,4.245,ʂ,1340.767490265404
34,4.29,4.335,e,644.3448418697724
35,4.47,4.515,s,1492.922640049003
36,4.59,4.635,l,377.7012299797473
37,4.65,4.695,j,415.8375544645539
38,4.77,4.815,a,786.2302830145387
39,4.92,4.965,ɡ,457.7423364363635
40,4.98,5.025,iː,391.23295980851555
41,5.25,5.295,n,486.31631792380864
42,5.31,5.355,e,511.4966575593617
43,5.37,5.415,ɾ,453.63023494318105
44,5.46,5.505,m,483.28779976010765
45,5.52,5.565,iː,480.45604283269324
46,5.58,5.625,s̪,1000.0030097296961
47,5.67,5.715,æ,597.5898399944095
48,5.76,5.805,t̪,490.1285536064928
49,5.82,5.865,iː,352.5574875565861
50,5.94,5.985,t̪,485.6331468437326
51,6.0,6.045,e,555.7705679073516
52,6.09,6.135,ɾ,523.0311328020259
53,6.15,6.195,u,779.8460092960213
54,6.57,6.615,k,741.2491908757933
55,6.6,6.645,a,721.2456829355979
56,6.66,6.705,l,476.2709706682179
57,6.75,6.795,p,469.10858663643614
58,6.81,6.855,e,497.8768662718724
59,6.87,6.915,s,1114.7541668172714
60,6.93,6.975,iː,466.8734376003502
61,7.02,7.065,k,702.156918723583
62,7.08,7.125,o,619.8580599237324
63,7.14,7.185,n,533.7760864273134
64,7.2,7.245,l,387.44341958947325
65,7.26,7.305,i,465.2348340194954
66,7.32,7.365,n,195.45869825497337
67,7.35,7.395,t̪,411.922490532823
68,7.41,7.455,e,588.1063456437885
69,7.5,7.545,ɾ,652.3446700673909
70,7.56,7.604999999999999,o,537.9760928989435
