,start,end,phoneme,f1
0,0.39,0.435,i,275.0482419098156
1,0.48,0.525,æ,542.1448909220484
2,0.54,0.5850000000000001,ɾ,462.26026076702186
3,0.6,0.645,e,484.4352609085063
4,0.69,0.735,ɾ,399.7412798505567
5,0.72,0.765,u,353.30231075229705
6,0.81,0.8550000000000001,k,971.8372606353831
7,0.87,0.915,iː,409.3995907374783
8,0.93,0.975,l,364.1980838250086
9,0.99,1.035,o,623.0417967145085
10,1.11,1.155,m,332.63834527509846
11,1.17,1.215,iː,406.5718571195111
12,1.29,1.335,t̪,844.2573692611501
13,1.35,1.395,æ,590.869895257827
14,1.44,1.485,ɾ,435.42713096786525
15,1.5,1.545,ɡ,329.9202648029595
16,1.56,1.605,a,608.4892538610857
17,1.62,1.665,l,524.2131377508471
18,1.65,1.6949999999999998,a,672.4078539362625
19,1.74,1.785,l̪,353.87646357914275
20,1.83,1.875,l,351.3361729486156
21,1.89,1.935,i,362.3936403516397
