,start,end,phoneme,f1
0,0.69,0.735,a,1020.3774428356429
1,0.78,0.8250000000000001,ɳ,362.2467854795635
2,0.87,0.915,t̪,463.2046254784793
3,0.93,0.975,a,677.2014066978512
4,0.99,1.035,ɳ,377.8032887356139
5,1.11,1.155,i,626.8530700933644
6,1.17,1.215,a,820.1853334040572
7,1.29,1.335,l,515.485399346752
8,1.32,1.365,e,642.1523015821185
9,1.38,1.4249999999999998,ɡ,553.0103769411924
10,1.44,1.485,o,521.8948728672516
11,1.5,1.545,l,461.888119397338
12,1.56,1.605,o,460.58550889300506
13,1.65,1.6949999999999998,b,430.9241365390041
14,1.71,1.755,a,702.3212471003487
15,1.77,1.815,l,537.5404676388533
16,1.8,1.845,a,595.1318969299036
17,1.89,1.935,k,729.114400201933
18,1.92,1.965,e,552.9902018952488
19,2.04,2.085,t̪,614.1092263172919
20,2.1,2.145,a,856.4413885735532
21,2.19,2.235,ɾ,623.4655467816549
22,2.22,2.265,a,702.2593211208841
23,2.31,2.355,l̪,523.8489672310601
24,2.34,2.385,i,452.91186101853657
25,2.43,2.475,ɟ,632.2993740297741
26,2.46,2.505,e,450.1263795100077
27,2.61,2.655,ɡ,478.3602716696833
28,2.67,2.715,o,451.5898618906507
29,2.73,2.775,ɾ,446.1344056192953
30,2.79,2.835,iː,450.47849258022603
31,2.91,2.955,d̪,705.397398556878
32,2.94,2.985,iː,402.78909251974943
33,3.03,3.075,s,1167.888357859765
34,3.09,3.135,a,556.3941968704519
35,3.15,3.195,l,422.89967398493405
36,3.21,3.255,u,498.81810920829145
37,3.3,3.345,kʰ,1158.1654023619637
38,3.39,3.435,a,862.3855747353433
39,3.51,3.555,ɡ,518.0205331937257
40,3.57,3.615,o,455.08952475089285
41,3.66,3.705,m,509.6878277924876
42,3.72,3.765,a,953.6774795685009
43,3.81,3.855,i,507.2004324405038
44,3.93,3.975,t̪,733.2372109889567
45,3.99,4.035,j,431.4953480766557
46,4.05,4.095,e,612.3827997523414
47,4.14,4.185,n,433.00239202024835
48,4.2,4.245,o,495.4393277530775
49,4.29,4.335,ʂ,1925.7550292526582
50,4.38,4.425,iː,462.3396851831357
51,4.47,4.515,kʰ,705.3027669683244
52,4.56,4.605,e,537.8885079614813
53,4.65,4.695,t̪,542.1040781384917
54,4.68,4.725,e,530.3613178244676
55,4.77,4.815,l̪,423.7022991640247
56,4.83,4.875,i,431.8179785478032
57,4.92,4.965,s,976.6411533118323
58,4.98,5.025,a,816.8775141299811
59,5.04,5.085,n,405.79876070872916
60,5.13,5.175,ɡ,522.3301525454727
61,5.16,5.205,ɾ,518.3314498343369
62,5.22,5.265,e,522.351009006076
63,5.31,5.355,ʝ,444.2606691570969
64,5.34,5.385,iː,457.1583135393425
65,5.43,5.475,s,1198.7554193733934
66,5.49,5.535,a,619.8699230733883
67,5.58,5.625,l,422.59108846844293
68,5.64,5.685,u,447.59079973361094
69,5.73,5.775,ʂ,988.3066178196128
70,5.79,5.835,æ,816.4680449797353
71,5.88,5.925,h,1271.2410383433198
72,5.94,5.985,a,870.9909345063983
73,6.0,6.045,i,502.47312907792053
74,6.06,6.105,a,709.7591345492375
75,6.15,6.195,m,617.2420151016016
76,6.18,6.225,a,899.6639394278757
77,6.27,6.315,ɾ,523.1477381889721
78,6.33,6.375,o,487.07950071695166
79,6.45,6.495,t̪,669.3089053456164
80,6.48,6.525,a,620.3331600253856
81,6.54,6.585,v,477.28649745480067
82,6.6,6.645,e,529.2720704943529
