,start,end,phoneme,f1
0,0.99,1.035,a,1084.9490226316427
1,1.05,1.095,n,320.27229006824786
2,1.17,1.215,k,1384.8320880123078
3,1.23,1.275,e,378.85260474438
4,1.35,1.395,v,545.9401132925013
5,1.38,1.4249999999999998,e,600.491617967843
6,1.47,1.515,l̪,581.8841035169085
7,1.5,1.545,uː,537.2231671691333
8,1.56,1.605,s,1220.1452445562677
9,1.65,1.6949999999999998,t̪,678.8938357917883
10,1.68,1.725,e,513.4284396774128
11,1.77,1.815,ɡ,431.6768645527573
12,1.8,1.845,o,459.61926511318956
13,1.83,1.875,l̪,436.6801873845995
14,1.86,1.905,l,466.6451362064872
15,1.89,1.935,o,463.5536337819966
16,1.98,2.025,ʂ,255.17725983155606
17,2.04,2.085,e,477.72489028409416
18,2.31,2.355,æ,838.7253619948624
19,2.43,2.475,ɡ,551.7665004009096
20,2.49,2.535,iː,411.3153027060087
21,2.61,2.655,s,1174.866586339736
22,2.7,2.745,a,648.7114272036154
23,2.82,2.865,k,1278.114062368837
24,2.91,2.955,a,925.3055195300868
25,3.0,3.045,ɾ,410.5806467368885
26,3.03,3.075,i,365.40893838850263
27,3.12,3.165,v,419.21079939344276
28,3.15,3.195,e,487.92291393913047
29,3.24,3.285,v,473.2810922676603
30,3.3,3.345,e,1055.3236261272616
31,3.33,3.375,s,1411.9753775923677
32,3.39,3.435,t̪,791.1082942792682
33,3.42,3.465,e,521.9579436624783
34,3.51,3.555,ɡ,413.50036134434544
35,3.54,3.585,o,509.38677346258504
36,3.6,3.645,l,528.0286396678774
37,3.66,3.705,a,886.4535154366855
38,3.78,3.825,ɡ,368.91642732889517
39,3.81,3.855,iː,431.49202568916496
40,3.87,3.915,ɾ,425.06961433611
41,3.9,3.945,o,410.43032807823386
42,4.02,4.065,t̪,874.4930414129261
43,4.08,4.125,e,504.2503539463708
44,4.14,4.185,w,420.1982410147668
45,4.2,4.245,e,453.3241383984796
