,start,end,phoneme,f1
0,1.71,1.755,iː,512.977156925778
1,1.74,1.785,n,463.97842633747666
2,1.83,1.875,t̪ʰ,577.7847957233746
3,1.89,1.935,iː,388.013147330053
4,1.98,2.025,j,382.7428665079455
5,2.01,2.055,l,466.2574087301711
6,2.04,2.085,e,537.0596769388054
7,2.1,2.145,j,563.0702776034074
8,2.13,2.175,i,565.9448172208747
9,2.25,2.295,t̪,633.0453484137163
10,2.31,2.355,e,597.3792343904178
11,2.58,2.625,t̪,687.3702634103684
12,3.0,3.045,p,1052.2492539411198
13,3.09,3.135,l,573.166563257027
14,3.15,3.195,æ,720.0628673465744
15,3.33,3.375,s,712.3027433180962
16,3.87,3.915,æ,748.520751125306
17,3.96,4.005,k,720.9983629249301
18,4.08,4.125,ʂ,1623.8968700156195
19,4.17,4.215,iː,574.128483261907
20,4.44,4.485,s,1141.0681089245195
21,4.5,4.545,a,890.0179603478699
22,4.56,4.605,m,602.6564866365846
23,4.65,4.695,o,743.3758569648811
24,4.74,4.785,t̪,600.0704488612116
25,4.83,4.875,ɾ,580.238512924724
26,5.04,5.085,æ,1003.5989100235562
27,5.19,5.235,s,784.0154839938272
28,5.31,5.355,ɾ,505.45120985171064
29,5.37,5.415,i,476.0464892112551
30,5.49,5.535,k,593.6475766205918
31,5.7,5.745,t̪,378.23737972880036
32,5.76,5.805,i,454.5955335620568
33,5.85,5.895,n,672.0907712117379
34,5.91,5.955,æ,809.572939339331
35,6.0,6.045,ɾ,585.889152864492
36,6.06,6.105,æ,586.9236718023129
37,6.15,6.195,t̪ʰ,853.8371873870359
38,6.21,6.255,iː,619.0203366059595
39,6.3,6.345,n,555.8805015468575
40,6.36,6.405,i,628.7407020651851
41,6.81,6.855,a,904.9348021998933
42,6.96,7.005,t̪,843.2996103867844
43,7.02,7.065,iː,507.2492191467454
44,7.11,7.155,n,443.05314581418287
45,7.2,7.245,t̪,712.561044450647
46,7.26,7.305,æ,716.2054287398126
47,7.44,7.485,d̪,472.520035057164
48,7.5,7.545,o,553.4473924255209
49,7.65,7.695,n,522.6612281545437
50,7.77,7.814999999999999,l̪,530.9787033503692
51,7.83,7.875,ɾ,455.7330511150366
52,7.89,7.935,e,588.821760827449
53,7.98,8.025,t̪,636.7885585380584
54,8.1,8.145,k,888.0088011417146
55,8.16,8.205,a,796.4517476188399
56,8.25,8.295,l̪,729.0934060879086
57,8.31,8.355,a,782.6575495195437
58,8.4,8.445,ɟ,461.3376943189008
59,8.46,8.505,iː,451.83746262600425
60,8.52,8.565,n,256.23742910671433
61,8.58,8.625,t̪,845.0454592388614
62,8.64,8.685,uː,496.27506673272825
63,8.76,8.805,k,1233.9359046438235
