,start,end,phoneme,f1
0,0.9,0.945,s,1768.275228784341
1,0.96,1.005,o,584.5715193002529
2,1.02,1.065,n,242.94527306204645
3,1.11,1.155,ɳ,264.03317776956084
4,1.17,1.215,e,337.35980544550637
5,1.26,1.305,j,370.51625308640877
6,1.35,1.395,æ,646.87540875264
7,1.41,1.4549999999999998,ŋ,225.0426645230316
8,1.53,1.575,p,400.95189697215693
9,1.56,1.605,o,384.6775991144077
10,1.65,1.6949999999999998,t̪,631.8076216799417
11,1.77,1.815,u,366.9775820705261
12,1.98,2.025,e,325.48187292245404
13,2.04,2.085,n,220.63396340881818
14,2.16,2.205,o,273.2459695301222
15,2.28,2.325,t̪,781.9678772028532
16,2.34,2.385,a,590.8212366233737
17,2.4,2.445,ɾ,462.69554669642673
18,2.46,2.505,a,536.3139907800944
19,2.52,2.565,v,509.1956808891729
20,2.58,2.625,a,846.5679412839239
21,2.7,2.745,ɡ,434.0974275968747
22,2.76,2.805,iː,361.2853255648799
23,2.85,2.895,p,390.95517303775495
24,2.88,2.925,a,560.9637301121514
25,2.94,2.985,n,214.01212563126066
26,3.06,3.105,d̪,352.2125089755444
27,3.09,3.135,e,345.1658139513753
28,3.24,3.285,t̪,976.7672976809428
29,3.3,3.345,u,384.93564070633994
30,3.54,3.585,e,744.3258337853838
31,3.63,3.675,m,218.52986580409336
32,3.69,3.735,b,279.2198729773637
33,3.93,3.975,e,517.3606946212583
34,3.99,4.035,ɾ,316.1896029710042
35,4.05,4.095,e,432.80350648281507
36,4.17,4.215,t̪,1126.6933842853066
37,4.23,4.275,ɾ,402.9281246831899
38,4.26,4.305,e,458.47280956214126
39,4.5,4.545,o,335.9799061163407
40,4.68,4.725,l,302.5162625692232
41,4.74,4.785,e,411.08772775329277
42,5.04,5.085,kʰ,1377.476935639733
43,5.16,5.205,o,484.9427063836894
44,5.22,5.265,w,467.4775302640375
45,5.28,5.325,a,555.0953301542434
46,5.34,5.385,n,251.96749215800426
47,5.52,5.565,o,264.59203588119186
48,5.64,5.685,n,252.38853884816731
49,5.7,5.745,a,653.6668052503921
50,5.76,5.805,n,207.58359203136297
51,5.85,5.895,p,322.8531774354511
52,5.91,5.955,o,381.1929971907157
53,6.06,6.105,t̪,1037.5112028890828
54,6.12,6.165,o,403.43510239574744
55,6.21,6.255,s,1431.7328772959074
56,6.27,6.315,uː,584.0378976345498
57,6.33,6.375,l,322.62107800656406
58,6.39,6.435,a,389.48512888860927
59,6.45,6.495,v,393.61449511604434
60,6.51,6.555,a,532.0873277595641
61,6.63,6.675,e,506.0270381465494
62,6.72,6.765,l,359.2415721521847
63,6.78,6.825,a,714.6408915359098
64,6.84,6.885,o,629.9181339825369
