,start,end,phoneme,f1
0,1.41,1.4549999999999998,s,1272.8787133131939
1,1.47,1.515,u,481.26779719016446
2,1.62,1.665,ʂ,1890.7659620779505
3,1.77,1.815,a,474.53380068138716
4,1.89,1.935,t̪,934.5297243874257
5,1.95,1.995,e,519.9324673643057
6,2.07,2.115,s,1193.8793787863672
7,2.13,2.175,a,922.1500499437132
8,2.19,2.235,m,268.6087912914443
9,2.25,2.295,iː,748.895248860331
10,2.31,2.355,t̪ʰ,856.3312623828859
11,2.34,2.385,j,541.8377536076019
12,2.37,2.415,iː,299.82659512774455
13,2.4,2.445,j,308.3402789135498
14,2.49,2.535,t̪,912.8182748317606
15,2.52,2.565,j,496.9346675057405
16,2.55,2.595,e,368.072950249704
