,start,end,phoneme,f1
0,0.93,0.975,a,1077.823389497998
1,1.08,1.125,n,413.5825332754533
2,1.14,1.1849999999999998,e,577.6181805668083
3,1.32,1.365,k,896.6683737942795
4,1.38,1.4249999999999998,a,621.0029576534288
5,1.47,1.515,s,1906.6341177663824
6,1.53,1.575,t̪,1173.513136936853
7,1.59,1.635,e,490.5875797871997
8,1.74,1.785,ʂ,2102.7319322648423
9,1.83,1.875,æ,458.4595391770354
10,1.89,1.935,n,299.86589902334237
11,1.92,1.965,l,551.7136074591084
12,1.95,1.995,æ,706.9369795052407
13,2.04,2.085,ɾ,409.8835049945907
14,2.1,2.145,i,329.31624043970845
15,2.31,2.355,b,344.5775284201174
16,2.37,2.415,a,731.6488590327629
17,2.46,2.505,l,548.8870741437275
18,2.49,2.535,a,657.955725659146
19,2.58,2.625,k,1054.5055515728698
20,2.64,2.685,e,491.8365361584833
21,2.73,2.775,ɡ,616.1915404859388
22,2.79,2.835,æ,630.8548519387685
23,2.85,2.895,l,404.091767040981
24,2.91,2.955,iː,334.22603883874035
25,2.97,3.015,ɡ,374.2003040515743
26,3.03,3.075,a,824.8986263940334
27,3.21,3.255,d̪,787.696147201189
28,3.3,3.345,i,320.14556872046506
29,3.54,3.585,l̪,306.2507140645951
30,3.6,3.645,e,441.9182298724271
