,start,end,phoneme,f1
0,0.87,0.915,s,1310.119688835626
1,0.96,1.005,æ,1122.2343303679256
2,1.11,1.155,k,964.1142328613075
3,1.17,1.215,a,510.1981696387033
4,1.23,1.275,s,1554.1622096236028
5,1.29,1.335,ʂ,1190.5064856538118
6,1.35,1.395,uː,347.12259808503364
7,1.41,1.4549999999999998,k,510.5543200327989
8,1.47,1.515,uː,420.0802978793881
9,1.56,1.605,t̪,997.6402703958372
10,1.62,1.665,uː,358.5013867342978
11,1.71,1.755,kʰ,337.8605046624468
12,1.77,1.815,a,610.7296669816051
13,1.83,1.875,l,577.4803674325791
14,1.89,1.935,a,652.5318855690942
15,1.95,1.995,k,1037.788590181766
16,2.01,2.055,a,722.3222204146501
17,2.1,2.145,ɾ,585.7082043873964
18,2.16,2.205,e,712.7038870383178
19,2.25,2.295,w,570.0353083007495
20,2.28,2.325,a,740.3473456749865
21,2.43,2.475,ɡ,498.71748594902726
22,2.49,2.535,iː,409.85269852602426
23,2.52,2.565,n,383.1407307971156
24,2.61,2.655,t̪,772.7706478835272
25,2.79,2.835,a,913.3829183894284
26,2.85,2.895,m,328.16108402051447
27,3.0,3.045,ʂ,1729.8108595321232
28,3.09,3.135,a,794.4708344649523
29,3.15,3.195,ŋ,486.3010644631109
