,start,end,phoneme,f1
0,1.44,1.485,p,967.4013866929635
1,1.5,1.545,ɾ,550.6853340900012
2,1.65,1.6949999999999998,t̪,661.0373199444203
3,1.71,1.755,i,349.2315260832809
4,1.83,1.875,a,724.3224083273404
5,1.86,1.905,ɳ,563.166893313392
6,1.95,1.995,t̪,479.57228218722855
7,2.01,2.055,l̪,701.2668748252271
8,2.07,2.115,a,989.6849287326559
9,2.16,2.205,m,476.97155645101606
10,2.28,2.325,ʂ,1986.819737700465
11,2.37,2.415,iː,516.555437388881
12,2.46,2.505,b,432.4403466762042
13,2.52,2.565,uː,428.93998315325774
14,2.97,3.015,b̤,540.4503302055462
15,3.06,3.105,l̪,514.4924046616151
16,3.18,3.225,t̪,555.6589600650241
17,3.24,3.285,i,382.885031821129
18,3.3,3.345,k,739.3516871275389
19,3.39,3.435,a,683.691406455646
20,3.45,3.495,v,582.7741705123293
21,3.51,3.555,a,783.5594859966542
22,3.72,3.765,i,396.03629555590726
23,3.96,4.005,n,451.56032152755637
24,4.02,4.065,i,493.15984565459036
25,4.05,4.095,l̪,448.88795015783774
26,4.2,4.245,i,781.6227258089604
27,4.23,4.275,æ,873.4995260059958
28,4.38,4.425,l,710.5767848584106
29,4.41,4.455,a,701.9647491832336
30,4.47,4.515,t̪,521.5604713022711
31,4.53,4.575,æ,676.8518422579837
32,4.62,4.665,pʰ,652.7842023305682
33,4.71,4.755,a,852.9762440785461
34,4.8,4.845,ɡ,526.1086864231494
35,4.86,4.905,a,690.7442142390436
36,4.92,4.965,v,625.6324549529485
37,4.98,5.025,a,795.7175066200349
38,5.04,5.085,o,545.0062758671512
39,5.1,5.145,ɡ,405.7562008397046
40,5.13,5.175,iː,423.3161303471357
41,5.16,5.205,e,457.6402193721236
42,5.19,5.235,ɾ,439.84385343280366
43,5.25,5.295,o,488.6114968086373
44,5.34,5.385,uː,450.5069015370561
45,5.43,5.475,t̪,516.065954310912
46,5.46,5.505,e,598.1754780287574
47,5.52,5.565,ɾ,501.58268283119696
48,5.58,5.625,i,440.0973095275193
49,5.64,5.685,n,480.6195725118618
50,6.18,6.225,i,494.73436688079715
51,6.27,6.315,t̪,445.7252496016604
52,6.33,6.375,u,509.91679490409064
53,6.42,6.465,s,1036.018351323
54,6.48,6.525,a,808.8034296828212
55,6.63,6.675,t̪,340.51055217216845
56,6.69,6.735,i,461.77095578696174
57,6.75,6.795,æ,583.9891654934515
58,6.78,6.825,n,473.1219422946624
59,6.81,6.855,l,450.78077050045806
60,6.87,6.915,i,450.51429879015956
61,6.93,6.975,n,407.44499899607206
62,7.05,7.095,a,848.0153387542756
