,start,end,phoneme,f1
0,0.75,0.795,a,768.5205052041518
1,0.87,0.915,d̪,278.99060654193875
2,0.93,0.975,i,314.19859225718403
3,1.02,1.065,k,976.5179298468903
4,1.08,1.125,a,582.0240605990115
5,1.14,1.1849999999999998,s,1211.7793129033985
6,1.2,1.245,a,741.7855797827798
7,1.26,1.305,ɾ,548.3704306036718
8,1.29,1.335,a,570.902917540138
9,1.38,1.4249999999999998,k,732.4916729938203
10,1.44,1.485,u,348.47445104364203
11,1.53,1.575,k,620.578767168813
12,1.59,1.635,e,525.8728205274035
13,1.65,1.6949999999999998,l,643.9270691861793
14,1.68,1.725,a,741.4101732211354
15,1.83,1.875,n,300.00295910469504
16,1.89,1.935,o,335.32213215498774
17,2.25,2.295,u,310.24035646220193
18,2.46,2.505,p,1269.2321718620535
19,2.52,2.565,a,809.5129051133648
20,2.67,2.715,ɖ̤,264.59399709752614
21,2.73,2.775,e,369.3575513327454
22,2.82,2.865,s,1153.4455579038306
23,2.88,2.925,i,338.1273296771844
24,3.27,3.315,l,484.44677349366435
25,3.33,3.375,a,904.7576933867107
26,3.45,3.495,b,401.66799905237184
27,3.48,3.525,a,645.7927689195657
28,3.57,3.615,ɡ,607.2496857479791
29,3.6,3.645,e,502.8463101127568
30,3.63,3.675,l̪,459.09889957132594
31,3.66,3.705,e,428.17875647185286
32,3.75,3.795,s,783.673195717749
33,3.78,3.825,a,552.6678989252453
34,3.87,3.915,b,460.8133475070594
35,3.9,3.945,a,514.9650179764863
36,3.96,4.005,ɡ,264.93333799966103
37,4.02,4.065,o,339.51632843125407
38,4.08,4.125,ɾ,339.01608563860117
39,4.14,4.185,u,393.74682095373794
40,4.26,4.305,f,1376.5129155406812
