,start,end,phoneme,f1
0,1.53,1.575,ʝ,904.3603247752944
1,1.62,1.665,æ,700.5645420644279
2,1.77,1.815,b,485.69958118944385
3,1.8,1.845,iː,510.24580893162266
4,1.86,1.905,ɾ,414.9424103734504
5,1.92,1.965,t̪ʰ,409.31199375913656
6,1.95,1.995,iː,316.67682348260115
7,2.04,2.085,k,1183.0598745233874
8,2.1,2.145,a,735.6375385103122
9,2.25,2.295,ɾ,641.6785430778684
10,2.34,2.385,t̪ʰ,594.485452296747
11,2.4,2.445,iː,368.59400757537884
12,2.46,2.505,k,905.755504327047
13,2.52,2.565,æ,477.6383471881789
14,2.61,2.655,d̪,542.4618223555591
15,2.64,2.685,i,506.05462905293206
16,2.79,2.835,m,389.7935642774533
17,2.82,2.865,i,462.83949717469216
18,2.91,2.955,l,340.6277132699189
19,2.97,3.015,i,417.3394987578994
20,3.06,3.105,n,501.6749174607783
21,3.12,3.165,iː,883.7406907852447
22,3.54,3.585,t̪,757.9044975757231
23,3.57,3.615,æ,574.5436597516366
24,3.63,3.675,n,430.0495603217425
25,3.72,3.765,æ,712.5574945047262
26,3.81,3.855,p,268.1721956389933
27,3.87,3.915,ɾ,548.1041690645344
28,4.02,4.065,b,523.0392669441243
29,4.08,4.125,o,744.7123617386999
30,4.17,4.215,l̪,522.7236740904549
31,4.23,4.275,o,424.1690660185628
32,4.26,4.305,v,274.52563555399763
33,4.35,4.395,o,610.8998915119093
34,4.47,4.515,n,313.38922033289543
35,4.53,4.575,o,444.92244203180593
36,4.59,4.635,w,485.0506952761398
37,5.01,5.055,æ,656.877479064182
38,5.07,5.115,n,348.3952839243613
39,5.22,5.265,d̪,520.563675819797
40,5.28,5.325,i,597.4698134953525
41,5.31,5.355,ɾ,652.3882818270306
42,5.49,5.535,æ,769.940831579515
43,5.58,5.625,s,1602.0759418139648
44,5.67,5.715,ʂ,1279.5268795197019
45,5.73,5.775,ɾ,404.10944739209356
46,5.76,5.805,i,407.0898748447039
47,5.91,5.955,h,897.0059561797286
48,5.94,5.985,æ,550.3511015575706
49,6.12,6.165,k,779.7648629113662
50,6.18,6.225,æ,711.5897287619237
51,6.3,6.345,s,1769.674673302636
52,6.36,6.405,æ,423.80142436445095
53,6.39,6.435,n,348.5437761548954
54,6.45,6.495,iː,413.7194345024018
55,6.54,6.585,ɾ,357.6919630481752
56,6.6,6.645,i,397.4817374282073
57,7.05,7.095,w,443.44559165219874
58,7.08,7.125,i,581.6416744655687
59,7.14,7.185,n,291.2695188275723
60,7.26,7.305,t̪ʰ,504.73821640230454
61,7.29,7.335,e,613.0940286500189
62,7.32,7.365,j,607.809981801457
63,7.38,7.425,m,308.03597005143064
64,7.44,7.485,uː,551.3444837180984
65,7.53,7.575,k,249.8156965715266
66,7.56,7.604999999999999,t̪,484.933557721729
67,7.59,7.635,æ,616.5992602704753
68,7.68,7.725,l,369.6874618916996
69,7.71,7.755,æ,436.16945897888974
70,7.8,7.845,l,288.3513600170831
71,7.86,7.905,i,371.7682117328691
72,7.98,8.025,e,393.9298532221746
73,8.04,8.084999999999999,j,434.5286203599223
74,8.07,8.115,ɾ,347.13996710893053
75,8.13,8.175,i,281.8241974536648
76,8.22,8.265,ɟ,964.9470702622701
77,8.31,8.355,æ,708.8547679803296
78,8.4,8.445,l,530.8781593045309
79,8.49,8.535,ɡ,636.7142527676534
80,8.52,8.565,w,559.8602372425388
81,8.58,8.625,æ,579.4384792239465
82,8.64,8.685,n,408.41401714087067
83,8.79,8.834999999999999,æ,541.1525382458022
84,8.85,8.895,n,373.47598180633696
85,9.0,9.045,l,321.3452328443933
86,9.06,9.105,i,276.82968492537486
87,9.12,9.165,k,1239.2919871678566
88,9.18,9.225,o,450.9653978462407
89,9.24,9.285,n,267.7396423283546
90,9.3,9.345,l,296.16555493861875
91,9.36,9.405,iː,308.6623261013789
92,9.39,9.435,n,236.8835333280926
93,9.51,9.555,u,452.64266476665335
94,9.99,10.035,m,413.6033024154664
95,10.02,10.065,a,689.7364883616672
96,10.08,10.125,t̪,344.6769204927355
97,10.23,10.275,i,591.467697842181
98,10.32,10.365,s,1198.1863444960618
99,10.38,10.425,t̪,1051.0954301869185
100,10.44,10.485,i,440.8863569452674
101,10.5,10.545,h,689.2753845314721
102,10.56,10.605,iː,451.0498628195447
103,10.65,10.695,t̪,644.1198365500599
104,10.71,10.755,ɖ̤,1416.0753776165254
105,10.77,10.815,iː,425.97158566622824
106,10.8,10.845,n,320.9346050350371
107,10.89,10.935,iː,609.5085530876477
108,10.95,10.995,s,1525.6989640998415
109,11.01,11.055,æ,460.7610172901131
110,11.1,11.145,t̪,330.0534890908999
111,11.16,11.205,iː,369.98668320294377
112,11.25,11.295,s,1381.4704139137045
113,11.31,11.355,iː,552.0481240036421
114,11.37,11.415,ɾ,880.5599261476498
115,11.43,11.475,æ,585.2552867586301
116,11.46,11.505,n,342.1184227911935
117,11.58,11.625,uː,490.14199762113975
118,11.61,11.655,l̪,342.7253970768152
119,11.67,11.715,t̪,428.3279327291313
120,11.73,11.775,æ,688.2613314162418
121,11.82,11.865,n,435.65330859902355
122,11.88,11.925,æ,651.3593171343184
123,11.97,12.015,t̪,638.660664494377
124,12.03,12.075,iː,778.8616110016579
125,12.42,12.465,s,1541.5496703423992
126,12.48,12.525,iː,450.5769726907665
127,12.54,12.585,l,398.841719044161
128,12.57,12.615,e,472.8423884624252
129,12.6,12.645,j,445.3452464753149
130,12.63,12.675,s̪,431.3340881121634
131,12.69,12.735,iː,330.54180018860995
132,12.75,12.795,k,714.1179934434293
133,12.81,12.855,o,438.8268686916135
134,12.84,12.885,n,356.015536801308
135,12.9,12.945,l,361.19201743101894
136,12.96,13.005,i,299.10676047233295
137,13.02,13.065,d̪,638.9636059740885
138,13.08,13.125,e,487.43809119857735
139,13.14,13.185,j,507.54658982521914
