,start,end,phoneme,f1
0,0.9,0.945,k,1240.2701673217696
1,0.93,0.975,iː,603.3794440395244
2,1.08,1.125,t̪,1033.9443824374512
3,1.14,1.1849999999999998,ɾ,470.41487875313777
4,1.17,1.215,e,703.45318341106
5,1.23,1.275,v,466.87945344720055
6,1.26,1.305,o,487.84402900401125
7,1.32,1.365,l̪,366.6709400176586
8,1.35,1.395,ɳ,413.2822509379315
9,1.38,1.4249999999999998,n,498.421157102481
10,1.41,1.4549999999999998,e,397.5615179649497
11,1.47,1.515,k,1111.7269273977433
12,1.5,1.545,e,952.4451226675434
13,1.59,1.635,l,430.93215749859297
14,1.65,1.6949999999999998,o,545.800473249417
15,1.83,1.875,m,288.72368275747124
16,1.89,1.935,e,605.3735859105689
17,2.1,2.145,l̪,409.6970884533171
18,2.16,2.205,a,811.0046540372011
19,2.28,2.325,ɾ,787.7032652986217
20,2.34,2.385,n,371.3654676241221
21,2.4,2.445,iː,471.4053224049662
22,2.64,2.685,a,976.4075096238132
23,2.73,2.775,t̪,901.9445796487071
24,2.76,2.805,a,666.2817120013575
25,2.82,2.865,m,527.7651175949152
26,2.85,2.895,o,614.542155914424
27,2.88,2.925,a,487.45874567474203
28,2.94,2.985,k,748.7691132220417
29,2.97,3.015,e,851.3637302355088
30,3.06,3.105,l,408.63941682331097
31,3.09,3.135,e,416.2094924725037
32,3.15,3.195,v,409.96952119337584
33,3.18,3.225,i,391.8165446136221
34,3.24,3.285,t̪,768.6016241844496
35,3.3,3.345,e,519.4598620701911
36,3.33,3.375,ɾ,523.7408635957028
37,3.36,3.405,o,582.5725556393244
38,3.48,3.525,m,322.6161393734631
39,3.51,3.555,u,348.1649313669831
40,3.57,3.615,n,245.72004750302088
41,3.6,3.645,t̪,432.66454798722816
42,3.63,3.675,ɾ,472.4984850743072
43,3.69,3.735,o,438.39502809462846
44,3.75,3.795,k,734.4206571352827
45,3.81,3.855,a,538.1351146823109
46,3.84,3.885,v,429.06715488672353
47,3.87,3.915,e,495.0981158521069
48,3.93,3.975,l̪,470.3396510106546
49,3.96,4.005,a,514.5734840904423
50,3.99,4.035,e,388.0189175464454
51,4.02,4.065,s,297.19796339709757
52,4.05,4.095,ɳ,363.5391209332862
53,4.08,4.125,l,381.57578829305464
54,4.11,4.155,o,436.9758630958445
55,4.2,4.245,ʂ,483.8328242904774
56,4.23,4.275,e,456.5514231424828
57,4.29,4.335,p,947.3236776323008
58,4.35,4.395,pʰ,1344.8511854755518
59,4.41,4.455,e,522.5580280965385
60,4.47,4.515,n,664.5825798849309
61,4.53,4.575,e,537.0502733855897
62,4.62,4.665,a,568.306628779966
63,4.71,4.755,k,853.7302668372665
64,4.74,4.785,iː,466.26198839118837
65,4.83,4.875,l,392.3361340592787
66,4.89,4.935,e,485.834141971625
67,4.92,4.965,a,549.0226917443268
68,5.01,5.055,p,615.8382247327838
69,5.04,5.085,e,506.72061489391314
70,5.1,5.145,n,461.9227400852815
71,5.16,5.205,o,362.9587136624349
72,5.19,5.235,m,440.9918507283019
73,5.28,5.325,a,1012.0063614846982
74,5.34,5.385,ɾ,443.64024504118544
75,5.4,5.445,e,449.30669095951464
76,5.46,5.505,l,508.4861237796812
77,5.52,5.565,a,1155.778649126954
78,5.61,5.655,m,188.6807600897598
79,5.64,5.685,o,233.0279224257802
80,5.7,5.745,s,1344.1730039485944
81,5.76,5.805,t̪,1135.1032662653836
82,5.82,5.865,a,422.91573211493517
83,5.88,5.925,t̪,306.3540883704063
84,5.94,5.985,e,496.4440762335293
