,start,end,phoneme,f1
0,1.56,1.605,iː,502.88359627716375
1,1.59,1.635,j,516.2214545017057
2,1.62,1.665,iː,450.8524237025405
3,1.71,1.755,k,749.8855993517158
4,1.77,1.815,a,712.4973448313456
5,1.86,1.905,s,831.6696231668869
6,1.98,2.025,v,643.4497220864365
7,2.04,2.085,a,800.8649874346181
8,2.16,2.205,m,454.28843682971103
9,2.25,2.295,iː,516.9967728282622
10,2.28,2.325,j,596.5406648852371
11,2.31,2.355,a,680.1823244654652
12,2.4,2.445,m,529.4450811607348
13,2.46,2.505,uː,414.38055659184
14,2.49,2.535,ɾ,380.45139863781066
15,2.55,2.595,iː,350.07449161749713
16,2.58,2.625,j,335.6755148901869
17,2.64,2.685,l,589.4705138622501
18,2.67,2.715,a,675.55059993697
19,3.06,3.105,u,501.2344476896114
20,3.21,3.255,d̪,510.43865437995566
21,3.27,3.315,e,549.0760903396707
22,3.33,3.375,m,473.497643594112
23,3.39,3.435,iː,484.80022819982486
24,3.48,3.525,k,484.4507924856557
25,3.51,3.555,a,569.1059758716196
26,3.6,3.645,ɾ,432.16102770821755
27,3.66,3.705,iː,423.4482356218427
28,4.08,4.125,b,401.75665516832885
29,4.14,4.185,e,538.1895272716022
30,4.2,4.245,iː,426.8647001286846
31,4.26,4.305,ʃ,1619.7214082985058
32,4.35,4.395,iː,456.85198191132025
33,4.44,4.485,s̪,1052.7960511421938
34,4.5,4.545,u,466.8261185078135
35,4.56,4.605,v,519.0579042280626
36,4.62,4.665,a,631.2334768941365
37,4.65,4.695,ɳ,547.5935216360407
38,4.77,4.815,t̪ʰ,564.1869102521586
39,4.83,4.875,e,561.6387463356081
40,5.31,5.355,p,841.5559410508773
41,5.37,5.415,a,763.7935863898234
42,5.43,5.475,j,499.6947236189996
43,5.55,5.595,p,447.2134303293029
44,5.61,5.655,o,495.9702007247915
45,5.76,5.805,t̪,422.4087077170308
46,5.82,5.865,a,366.956000779932
47,5.94,5.985,iː,431.0928783328718
48,6.03,6.075,ɾ,425.3702709447885
49,6.06,6.105,iː,451.0557318397583
50,6.18,6.225,a,483.71663733745555
51,6.21,6.255,l̪,398.9788617988282
52,6.3,6.345,l,416.1364756728417
53,6.36,6.405,i,408.5150634605246
54,6.78,6.825,h,840.9107408822159
55,6.84,6.885,o,590.967937489857
56,6.93,6.975,s,597.079850852096
57,7.02,7.065,a,768.2479515752859
58,7.26,7.305,d̪,491.6749652577851
59,7.32,7.365,e,507.8327085358104
60,7.41,7.455,m,444.59313367031325
61,7.47,7.515,iː,463.6037598849198
62,7.56,7.604999999999999,ɡ,445.94625226740663
63,7.62,7.665,a,615.4617874772296
64,7.71,7.755,l,659.7369834026767
65,7.77,7.814999999999999,a,760.3346026633537
66,7.95,7.995,p,600.07002212355
67,8.04,8.084999999999999,a,635.2575191284585
68,8.13,8.175,v,479.3602894142941
69,8.16,8.205,e,469.2939334160986
70,8.28,8.325,ʃ,1960.226339650245
71,8.34,8.385,a,583.6985683169976
72,8.43,8.475,t̪,444.4835055287881
73,8.49,8.535,iː,394.5968965108813
74,8.58,8.625,ɳ,421.79293085928776
75,8.73,8.775,a,800.1030856010938
76,9.03,9.075,n,515.9313568315092
77,9.09,9.135,a,608.0129323720122
78,9.12,9.165,t̪,568.964395175031
79,9.27,9.315,o,420.71597889714184
80,9.6,9.645,p,1005.2679552562402
81,9.66,9.705,a,850.341141039415
82,9.78,9.825,t̪,535.0560365913373
83,9.84,9.885,a,649.513229748695
84,9.9,9.945,ɳ,557.8698470635132
85,9.93,9.975,n,623.9454359147696
86,10.05,10.095,h,674.512088146602
87,10.23,10.275,ɖ̤,1245.9711152067268
88,10.29,10.335,iː,404.53509676894646
89,10.44,10.485,t̪,486.26651479993455
90,10.5,10.545,e,521.300498014138
91,10.56,10.605,ɾ,468.37066804423273
92,10.62,10.665,iː,447.8038591002782
93,10.68,10.725,n,445.6392274873771
94,10.8,10.845,iː,736.1935787830051
95,11.34,11.385,b,511.2245715876141
96,11.4,11.445,e,535.7168867977443
97,11.46,11.505,l,440.36583198292595
98,11.52,11.565,e,663.6046264339169
99,11.61,11.655,ɡ,470.67798176745544
100,11.67,11.715,o,602.3489410751744
101,11.73,11.775,ɾ,437.4377463420646
102,11.79,11.835,o,445.8805907031115
