,start,end,phoneme,f1
0,1.02,1.065,h,1159.9364087530334
1,1.08,1.125,a,842.6937525096736
2,1.14,1.1849999999999998,ɳ,629.821676883086
3,1.26,1.305,t̪,442.8618181691381
4,1.32,1.365,e,758.4052677949211
5,1.41,1.4549999999999998,ɾ,420.4741793773224
6,1.44,1.485,i,380.84364067650193
7,1.65,1.6949999999999998,ʂ,1180.4049258136013
8,1.74,1.785,e,578.9316568360415
9,1.83,1.875,j,533.5713193472913
10,1.92,1.965,a,914.5194136148253
11,2.07,2.115,n,529.3167118013707
12,2.13,2.175,iː,724.0743057256751
13,2.43,2.475,i,507.9099736789645
14,2.52,2.565,n,463.86337550381904
15,2.61,2.655,ɡ,699.7158427135959
16,2.67,2.715,iː,498.3913677951288
17,2.76,2.805,n,463.7538397051015
18,2.82,2.865,j,430.648861075047
19,2.88,2.925,e,553.888740077604
20,2.97,3.015,ɾ,458.35081764805494
21,3.0,3.045,e,485.2637857296365
22,3.09,3.135,b,485.14286533098664
23,3.15,3.195,o,552.3523912236432
24,3.21,3.255,l,446.30647096102666
25,3.27,3.315,uː,471.36974651358366
