,start,end,phoneme,f1
0,0.78,0.8250000000000001,a,1013.6146180947834
1,0.93,0.975,d̪,284.6068495802671
2,0.99,1.035,u,386.5980017445876
3,1.2,1.245,a,860.9147172043997
4,1.38,1.4249999999999998,b,289.8650458858359
5,1.44,1.485,e,451.69248282632424
6,1.5,1.545,t̪,283.35802355801735
7,1.62,1.665,e,509.2327701742187
8,1.68,1.725,t̪,485.8686913900107
9,1.71,1.755,a,564.2990784023689
10,1.83,1.875,t̪,477.75192126548427
11,1.86,1.905,u,426.64085090208704
12,1.92,1.965,t̪,291.95445962029265
13,2.04,2.085,a,487.8470360658336
14,2.16,2.205,t̪,928.4210187729113
15,2.22,2.265,u,270.569419446267
16,2.28,2.325,b,309.1966395197886
17,2.31,2.355,iː,322.00066816792554
18,2.37,2.415,j,388.0432845775989
19,2.43,2.475,e,434.16277024389507
20,2.46,2.505,ɾ,354.52368080311186
21,2.52,2.565,l̪,367.70450999212375
22,2.55,2.595,l,349.72044886196176
23,2.58,2.625,i,364.28574396935386
24,2.7,2.745,d̪,353.56129494361625
25,2.76,2.805,a,543.2356870170331
26,2.82,2.865,ɾ,508.32911839855336
27,2.88,2.925,iː,447.75021256878506
28,3.06,3.105,a,925.4109646150193
29,3.21,3.255,d̪,418.4894881988294
30,3.24,3.285,u,402.01597824804225
31,3.39,3.435,a,813.4600172982822
32,3.51,3.555,d̪,525.371463738229
33,3.54,3.585,æ,584.3584021181908
34,3.6,3.645,ɾ,653.9231139101
35,3.63,3.675,a,631.7962369424233
36,3.84,3.885,ɾ,382.2921245463419
37,3.9,3.945,iː,798.3423722486041
38,3.96,4.005,ʃ,2174.219393171808
39,4.02,4.065,t̪,629.507156688049
40,4.08,4.125,e,499.5436380914516
41,4.14,4.185,p,393.3197230105243
42,4.2,4.245,ɾ,573.8416989154249
43,4.23,4.275,a,424.0798212518792
44,4.26,4.305,m,225.6952631697923
45,4.35,4.395,a,493.6759208010712
46,4.44,4.485,n,373.9290146496358
47,4.5,4.545,a,556.7482648606597
48,4.59,4.635,t̪,621.4381307699268
49,4.62,4.665,a,855.8197561401657
50,4.86,4.905,ɳ,325.12604491949236
51,4.98,5.025,t̪,588.4121307258246
52,5.01,5.055,e,523.96014978089
53,5.1,5.145,s,1249.4076627197423
54,5.16,5.205,t̪,793.2706579686768
55,5.22,5.265,a,448.51507365940773
56,5.28,5.325,ʂ,853.5557247812043
57,5.34,5.385,a,573.6300905754816
58,5.37,5.415,k,422.3176146217979
59,5.52,5.565,t̪,534.2751866299703
60,5.58,5.625,iː,387.28015915816053
61,5.67,5.715,a,826.2459153481475
62,5.7,5.745,l,610.0378125885414
63,5.76,5.805,ɡ,560.8621914274804
64,5.82,5.865,iː,367.96885501775387
65,5.85,5.895,ɾ,361.23231904842515
66,5.91,5.955,o,446.29364748536557
67,5.97,6.015,t̪,513.2693875986636
68,6.06,6.105,e,540.4869307922974
69,6.12,6.165,ɾ,378.049958133127
70,6.18,6.225,e,440.84323043684924
