,start,end,phoneme,f1
0,1.17,1.215,m,275.1455485888621
1,1.2,1.245,a,693.3583036982579
2,1.29,1.335,n,377.6139825831296
3,1.35,1.395,a,651.5774427445115
4,1.47,1.515,s,1234.2649655594687
5,1.56,1.605,iː,410.6713855428951
6,1.65,1.6949999999999998,n,352.9636599236916
7,1.74,1.785,a,942.354387011101
8,1.98,2.025,n,245.62457508644454
9,2.04,2.085,e,511.04406009755
10,2.13,2.175,ɾ,852.0283140273862
11,2.22,2.265,l,314.36642645809843
12,2.28,2.325,i,346.1864953443897
13,2.37,2.415,p,382.23095929802884
14,2.43,2.475,a,633.7938711571591
15,2.61,2.655,t̪,904.1212991900513
16,2.67,2.715,e,489.1464823362697
17,2.97,3.015,n,298.7872750667026
18,3.03,3.075,o,345.06837653672625
19,3.18,3.225,kʰ,931.9848060400958
20,3.27,3.315,o,358.1682910939161
21,3.33,3.375,n,259.70069156686793
22,3.42,3.465,t̪,384.85855903004136
23,3.48,3.525,iː,580.8421181633252
24,3.57,3.615,l,342.72209468456646
25,3.63,3.675,u,419.545448858345
26,4.2,4.245,æ,1036.981090941552
27,4.26,4.305,n,544.3102077800769
28,4.32,4.365,ɳ,344.86872682562813
29,4.35,4.395,iː,402.63896324076194
30,4.44,4.485,ʂ,963.7669639785489
31,4.5,4.545,e,588.4124817107266
32,4.59,4.635,iː,394.2620455077763
33,4.68,4.725,s,1107.9046362048905
34,4.74,4.785,e,469.6167470609612
35,4.83,4.875,p,319.31003894002686
36,4.86,4.905,e,455.69092917322723
37,5.01,5.055,k,812.8101248228443
38,5.1,5.145,a,759.4529918367605
39,5.25,5.295,t̪,536.052940259739
40,5.28,5.325,æ,658.2856515862562
41,5.46,5.505,t̪,742.380036536224
42,5.52,5.565,æ,485.29941507014166
43,5.64,5.685,t̪,988.3491933154929
44,5.7,5.745,o,524.9062212282945
45,5.79,5.835,v,342.30423808925616
46,5.85,5.895,a,688.2522023537614
47,5.97,6.015,n,264.9396911922077
48,6.06,6.105,o,366.2712886403166
49,6.33,6.375,ɖ̤,502.4237859696524
50,6.39,6.435,ɾ,259.43615487199634
51,6.57,6.615,a,690.9745589995963
52,6.63,6.675,w,476.81869807994764
53,6.69,6.735,a,767.1634006247732
54,6.84,6.885,ɟ,224.13968937297804
55,6.93,6.975,iː,326.42011905366365
56,7.08,7.125,n,419.06096748893987
57,7.2,7.245,m,257.9498411072528
58,7.29,7.335,b,246.3986962223084
59,7.35,7.395,i,382.8096294221588
60,7.92,7.965,a,937.1973601323391
61,7.98,8.025,n,548.3796238152119
62,8.04,8.084999999999999,l,318.30764328339245
63,8.07,8.115,o,395.74402971321064
64,8.16,8.205,s,1039.7871912508456
65,8.25,8.295,æ,576.3550343531957
66,8.31,8.355,ɾ,367.0290457129763
67,8.37,8.415,i,312.86635152247044
68,8.46,8.505,ʂ,1481.210671617704
69,8.52,8.565,uː,389.52966411799605
70,8.82,8.865,u,411.35510858801445
71,9.3,9.345,m,331.8850256454672
72,9.33,9.375,a,620.0622957791753
73,9.39,9.435,n,259.34622268125617
74,9.48,9.525,a,566.0463923449446
75,9.6,9.645,ʂ,1941.8308754925854
76,9.69,9.735,uː,431.10790677972864
77,9.84,9.885,d̪,525.8694951944215
78,9.93,9.975,i,288.7091649648431
79,10.11,10.155,l,336.8125040917057
80,10.2,10.245,i,423.94963848119295
81,10.29,10.335,n,334.7043170092706
82,10.35,10.395,a,851.2428135844212
83,10.65,10.695,w,355.03845387792006
84,10.71,10.755,uː,466.7483408268605
85,10.77,10.815,n,258.8501793775143
86,10.86,10.905,d̪,270.5626828567918
87,10.92,10.965,uː,316.2711931884943
88,11.01,11.055,k,905.5676693843023
89,11.07,11.115,ɾ,490.5170277800467
90,11.13,11.175,a,392.7338793762703
91,11.19,11.235,m,323.4178514616337
92,11.25,11.295,o,460.77353369076945
93,11.31,11.355,v,345.7242250584754
94,11.37,11.415,iː,529.1987647175528
95,11.43,11.475,n,254.73727379877855
96,11.52,11.565,t̪ʰ,480.2391567010935
97,11.58,11.625,o,408.89795104137386
98,12.36,12.405,s,1436.6954604792354
99,12.42,12.465,æ,684.870854012959
100,12.57,12.615,a,773.5063304574685
101,12.69,12.735,s,1180.382524877039
102,12.78,12.825,ɾ,483.2335870130061
103,12.81,12.855,a,582.3991455402534
104,12.9,12.945,ɟ,232.13439760290285
105,12.99,13.035,iː,288.796282550038
106,13.14,13.185,t̪,1028.782575262084
107,13.2,13.245,a,738.9190423004583
108,13.41,13.455,v,214.12787846282063
109,13.47,13.515,j,411.91693272092294
110,13.56,13.605,a,840.3244685687213
111,13.71,13.755,k,1305.6667184354649
112,13.77,13.815,i,461.4688061492242
113,13.8,13.845,æ,564.5860483616786
114,13.89,13.935,n,800.529446986602
115,14.01,14.055,a,746.6157371552301
116,14.1,14.145,h,1118.1826368243342
117,14.16,14.205,e,357.8340741654411
118,14.28,14.325,l,343.0826088866591
119,14.34,14.385,iː,327.62322161186506
120,14.49,14.535,æ,606.0428849559913
121,14.58,14.625,ɾ,364.9618472890379
122,14.64,14.685,e,409.5699842210992
