,start,end,phoneme,f1
0,1.56,1.605,ʂ,1307.1447515768261
1,1.68,1.725,æ,483.61588746988116
2,1.77,1.815,ɳ,273.8320887346204
3,1.86,1.905,j,261.6854643077851
4,1.95,1.995,e,369.70794029474155
5,2.16,2.205,t̪,941.1744913940138
6,2.22,2.265,a,373.236321501921
7,2.28,2.325,ɳ,240.01367663545923
8,2.43,2.475,t̪,992.2638037944198
9,2.52,2.565,ɾ,375.9242480699318
10,2.55,2.595,a,366.5203693439881
11,2.67,2.715,t̪,817.3169309343575
12,2.79,2.835,j,225.237984334574
13,2.88,2.925,a,1037.3279955591952
14,3.0,3.045,n,230.5707214729096
15,3.06,3.105,iː,873.6010463791871
16,3.51,3.555,w,646.2276855916742
17,3.57,3.615,e,427.31477260561496
18,3.78,3.825,kʰ,1273.7585172262861
19,3.87,3.915,a,879.3537949497885
20,4.02,4.065,t̪,691.7021641950479
21,4.08,4.125,a,382.6285207953305
22,4.14,4.185,v,382.97164743407666
23,4.2,4.245,a,279.62481549492463
24,4.26,4.305,n,230.5083464237156
25,4.41,4.455,u,293.0432025522754
26,4.56,4.605,pʰ,1002.0788279524755
27,4.62,4.665,i,1056.5847103061449
28,4.83,4.875,ɳ,267.2505485955402
29,4.92,4.965,a,750.5260886121158
30,5.04,5.085,ɡ,480.8042821265502
31,5.1,5.145,iː,304.83326582487
32,5.25,5.295,ʂ,1809.6068901665778
33,5.34,5.385,o,517.5394975752428
34,5.55,5.595,t̪,811.2215784836507
35,5.61,5.655,i,308.0272647576782
36,5.7,5.745,s̪,1329.8194619227145
37,5.79,5.835,i,283.0839187553289
38,5.88,5.925,n,245.55039043863317
39,5.94,5.985,o,271.0879491636259
40,6.06,6.105,ɾ,279.27633336192133
41,6.12,6.165,a,416.48722722897486
42,6.24,6.285,b,347.4098164387434
43,6.3,6.345,i,366.45009768297274
44,6.45,6.495,k,1083.424621506355
45,6.54,6.585,l̪,381.2269231923715
46,6.6,6.645,i,388.7019054253754
47,6.66,6.705,æ,297.1994856679752
48,6.72,6.765,n,211.87259636975907
49,6.9,6.945,o,360.33589776563906
50,7.62,7.665,n,407.38352413204365
51,7.65,7.695,a,920.660694467056
52,7.74,7.785,l,389.64245379879446
53,7.8,7.845,a,375.83516518690595
54,7.89,7.935,v,329.7636550546164
55,7.92,7.965,a,437.26420689867615
56,8.1,8.145,t̪,926.6812468605004
57,8.16,8.205,e,405.7983534810777
58,8.28,8.325,l,356.3189108955325
59,8.34,8.385,e,828.3039838219853
60,8.4,8.445,n,228.475108693233
61,8.49,8.535,e,231.03266240853299
62,8.64,8.685,a,951.2313620556909
63,9.24,9.285,l,345.94493975207286
64,9.3,9.345,o,408.6775699458646
65,9.45,9.495,k,1358.9320299488372
66,9.57,9.615,t̪,433.48912633831776
67,9.63,9.675,e,462.057886522156
68,9.75,9.795,l,328.1561252533156
69,9.81,9.855,e,332.85729241427094
70,9.9,9.945,v,280.78794815787245
71,9.96,10.005,iː,364.7561471452195
