,start,end,phoneme,f1
0,0.57,0.615,a,876.6461599965535
1,0.69,0.735,w,499.2768321031957
2,0.72,0.765,l̪,473.061592656257
3,0.81,0.8550000000000001,ɡ,517.1331885697465
4,0.87,0.915,a,671.4161520465777
5,0.99,1.035,l,611.4125488463136
6,1.05,1.095,e,652.7894815658607
7,1.11,1.155,ɳ,354.71810469616645
8,1.32,1.365,j,520.6157399782325
9,1.41,1.4549999999999998,ɳ,388.5595389120676
10,1.47,1.515,iː,353.950328420072
11,1.56,1.605,ʃ,1800.379894010303
12,1.62,1.665,e,472.21018936572335
13,1.65,1.6949999999999998,j,503.06675415093196
14,1.77,1.815,d̪,344.3093004199519
15,1.83,1.875,i,413.4924323583456
16,1.89,1.935,ʂ,1089.1422590478755
17,1.95,1.995,e,624.3662743364754
18,2.04,2.085,b,320.86965592135823
19,2.1,2.145,e,450.10324252851893
20,2.28,2.325,k,1023.8524023123679
21,2.34,2.385,i,617.8051477040591
22,2.4,2.445,m,379.4785113896765
23,2.52,2.565,b,607.4096781944844
24,2.58,2.625,a,997.4797020722239
25,2.73,2.775,b,431.1453291062757
26,2.79,2.835,a,925.4730834299644
27,3.0,3.045,t̪,294.7526539712356
28,3.06,3.105,a,633.9169201985935
29,3.24,3.285,k,945.9758882286977
30,3.3,3.345,e,429.1160698514073
31,3.51,3.555,h,1144.1846130669135
32,3.57,3.615,a,896.054434242127
33,3.66,3.705,l,465.16628698133354
34,3.72,3.765,a,759.4492564031841
35,3.84,3.885,v,519.8972295678104
36,3.87,3.915,a,620.2181925437475
37,3.99,4.035,ɾ,399.5493410302198
38,4.05,4.095,u,446.9383069895344
39,4.53,4.575,b,320.46243968721063
40,4.59,4.635,e,637.197952283824
41,4.65,4.695,m,340.3339156790089
42,4.8,4.845,a,803.1939830823948
43,4.92,4.965,l,610.0535810607784
44,4.98,5.025,a,945.9525310593399
45,5.1,5.145,n,556.4321650905983
46,5.19,5.235,l,382.9258138433019
47,5.25,5.295,i,383.8634263584659
48,5.4,5.445,l,384.5966335890029
49,5.46,5.505,i,400.7133128071629
50,5.55,5.595,n,415.5469605245004
51,5.61,5.655,æ,587.059520184148
52,5.7,5.745,ɾ,421.0585605737465
53,5.76,5.805,u,447.86354413345003
