,start,end,phoneme,f1
0,0.75,0.795,b,336.1407123837402
1,0.81,0.8550000000000001,u,380.535184695666
2,0.96,1.005,ʂ,1967.696518219478
3,1.11,1.155,a,731.6602884793205
4,1.2,1.245,v,373.0988041964773
5,1.26,1.305,a,600.4162317148301
6,1.32,1.365,ɾ,451.5186741881048
7,1.38,1.4249999999999998,o,425.63773012058783
8,1.83,1.875,i,494.0323992323268
9,1.86,1.905,iː,455.64574815208863
10,1.89,1.935,e,524.8499297121646
11,1.95,1.995,ɾ,496.4542913085988
12,2.04,2.085,o,651.1497656787749
13,2.13,2.175,s,1176.744379193712
14,2.19,2.235,æ,814.8880878733669
15,2.31,2.355,v,705.2524698908765
16,2.37,2.415,ɾ,626.7835727473832
17,2.4,2.445,o,569.5593798042088
18,2.49,2.535,n,402.9630247876056
19,2.55,2.595,a,943.9830590575278
20,2.64,2.685,l,572.3403605876861
21,2.79,2.835,k,1112.3270138676949
22,2.85,2.895,a,743.4865917369589
23,2.88,2.925,ɾ,609.1510208203675
24,2.94,2.985,a,644.8712160358971
25,3.03,3.075,l,302.3577708936683
26,3.09,3.135,e,432.56135449806345
27,3.15,3.195,j,367.1678492530312
28,3.24,3.285,e,634.2456889177494
29,3.51,3.555,m,305.2321915869519
30,3.57,3.615,iː,337.6902867819608
31,3.63,3.675,ɾ,287.23568329013096
32,3.75,3.795,e,670.6910344018244
33,3.81,3.855,ɾ,377.8686990080287
34,3.84,3.885,e,418.6075207456133
35,3.93,3.975,s,965.3991175449363
36,3.96,4.005,e,389.87056090094575
37,4.05,4.095,t̪,423.5141046089727
38,4.11,4.155,a,665.1195758797716
39,4.17,4.215,ɾ,781.5359389932364
40,4.23,4.275,o,419.1525062180186
