,start,end,phoneme,f1
0,0.81,0.8550000000000001,p,1259.595514646163
1,0.87,0.915,u,372.80564210535607
2,0.96,1.005,ɾ,361.92249588176725
3,1.02,1.065,ɡ,383.34270211107184
4,1.08,1.125,o,483.7847471620711
5,1.14,1.1849999999999998,j,368.86200783664515
6,1.2,1.245,o,541.4825005423609
7,1.32,1.365,ʝ,249.73872496863675
8,1.38,1.4249999999999998,i,422.22324425789276
9,1.47,1.515,t̪,434.45500686091054
10,1.56,1.605,a,1024.3835339085933
11,1.77,1.815,t̪,517.7066776427424
12,1.8,1.845,a,829.4748192857543
13,1.92,1.965,ɾ,419.66242552980924
14,2.04,2.085,t̪,409.7097580000166
15,2.07,2.115,e,520.1404052453239
16,2.19,2.235,m,412.16768385835195
17,2.22,2.265,e,456.1108757454705
18,2.31,2.355,l,394.3501590696017
19,2.37,2.415,i,489.85474546695286
20,2.43,2.475,n,380.7438604667921
21,2.52,2.565,e,553.8507417793106
22,2.58,2.625,l,391.53946166230526
23,2.64,2.685,e,405.88950635815115
24,2.67,2.715,i,410.3177423128662
25,2.76,2.805,v,429.55071637258504
26,2.82,2.865,o,764.519627604043
27,2.91,2.955,a,1071.230624293389
28,2.97,3.015,n,360.74746694176946
29,3.09,3.135,t̪,712.8074680732009
30,3.15,3.195,a,661.0726855551877
31,3.24,3.285,t̪,370.75427430899794
32,3.27,3.315,i,350.8720818369016
33,3.45,3.495,t̪,471.6580125819943
34,3.48,3.525,e,605.5052083182424
35,3.57,3.615,v,482.47033836133676
36,3.63,3.675,a,505.22266360361976
37,3.66,3.705,n,368.05119486949076
38,3.78,3.825,o,450.3380449658439
39,3.9,3.945,ɾ,574.8669323102474
40,3.96,4.005,a,1008.4058331504891
41,4.14,4.185,i,350.4471412010685
42,4.32,4.365,iː,316.443746607266
43,4.44,4.485,e,515.4384486265568
44,4.53,4.575,t̪,518.8748366593898
45,4.59,4.635,e,605.3601645166052
46,4.71,4.755,m,543.6572958800053
47,4.74,4.785,a,959.6176190281187
48,5.04,5.085,b,366.4224226648121
49,5.1,5.145,i,447.1045514554442
50,5.22,5.265,n,416.84203007731685
51,5.28,5.325,i,434.17442544104426
52,5.49,5.535,n,376.93970320631144
53,5.52,5.565,uː,382.7555981254427
54,5.61,5.655,kʰ,1000.8560815108985
55,5.67,5.715,a,607.3581145526477
56,5.73,5.775,l,453.2678163183767
57,5.79,5.835,e,476.84186319685443
58,5.94,5.985,b,345.4900691886977
59,6.06,6.105,h,373.60780239316426
60,6.09,6.135,uː,359.7078560773937
61,6.18,6.225,t̪,323.0483709816225
62,6.24,6.285,o,362.70802693770867
