,start,end,phoneme,f1
0,0.87,0.915,a,882.3912944431064
1,1.02,1.065,t̪,596.6899380225569
2,1.05,1.095,æ,609.0176933475168
3,1.11,1.155,ɾ,560.6803562898059
4,1.17,1.215,a,840.4705289083207
5,1.5,1.545,v,392.4146211781182
6,1.56,1.605,e,489.6379603605733
7,1.71,1.755,t̪ʰ,395.0543899973419
8,1.77,1.815,iː,431.68600990995634
9,1.86,1.905,k,573.4844635104607
10,1.92,1.965,a,457.336739163913
11,2.01,2.055,j,569.1838063208463
12,2.07,2.115,a,777.3981506774901
13,2.28,2.325,ʂ,825.0707651129832
14,2.34,2.385,a,911.5639526543654
15,2.4,2.445,m,786.7391654204196
16,2.55,2.595,b̤,742.5594331167973
17,2.61,2.655,a,562.0333701199364
18,2.67,2.715,ɳ,384.79063034238453
19,2.79,2.835,m,409.23496939607486
20,2.85,2.895,u,414.3237169394253
21,2.97,3.015,l̪,465.59435635623504
22,3.03,3.075,a,648.1191580060926
23,3.09,3.135,ɡ,416.03494855166446
24,3.15,3.195,æ,657.1059947246149
25,3.24,3.285,l,501.53580525598306
26,3.3,3.345,a,840.9781892286511
27,3.69,3.735,m,425.72670555538895
28,3.75,3.795,i,477.2984625172161
29,3.81,3.855,t̪,293.8628996626666
30,3.93,3.975,iː,375.3081127202635
31,3.96,4.005,j,469.5781488900254
32,4.02,4.065,e,598.7762877590766
33,4.11,4.155,k,904.0519633838236
34,4.17,4.215,a,890.6854742394574
35,4.26,4.305,ɾ,897.5367341937521
36,4.38,4.425,n,591.7593545206737
37,4.41,4.455,e,647.8425858611035
38,4.53,4.575,b,555.1221585568724
39,4.56,4.605,iː,384.45209345496966
40,4.62,4.665,n,387.8112420739396
41,4.71,4.755,d̪,532.2988243557777
42,4.77,4.815,a,851.6526744292235
43,4.92,4.965,ɟ,819.3067486547316
44,4.98,5.025,i,441.44642028488994
45,5.25,5.295,a,864.7443991073314
46,5.37,5.415,t̪,561.3455163066228
47,5.4,5.445,a,651.4816793485372
