,start,end,phoneme,f1
0,0.87,0.915,ʂ,709.7655337829202
1,0.96,1.005,a,728.3001581640664
2,1.14,1.1849999999999998,v,368.00682771049094
3,1.17,1.215,e,550.4789779529818
4,1.26,1.305,ɖ̤,769.60628093414
5,1.32,1.365,a,521.0255045047963
6,1.38,1.4249999999999998,n,397.5356113882864
7,1.44,1.485,i,407.3550839288923
8,1.53,1.575,k,971.4838259516868
9,1.62,1.665,ɾ,441.22018958502304
10,1.68,1.725,a,543.4103686638525
11,1.74,1.785,n,402.5389780757206
12,1.83,1.875,t̪,476.05745736989917
13,1.89,1.935,i,326.4986464787797
14,1.95,1.995,k,724.6193359246708
15,2.04,2.085,i,391.3529000789111
16,2.19,2.235,j,377.41415724171964
17,2.28,2.325,a,766.4710432598238
18,2.55,2.595,t̪,576.1220437571318
19,2.61,2.655,e,481.1146887300157
20,2.73,2.775,ʂ,933.7553143169723
21,2.82,2.865,a,994.8828790036512
22,2.94,2.985,m,393.54403916016366
23,3.0,3.045,a,779.2308624234302
24,3.15,3.195,t̪,632.9180658977621
25,3.18,3.225,i,477.84565019430823
26,3.21,3.255,e,525.6099893849898
27,3.3,3.345,t̪,496.12854419456687
28,3.36,3.405,e,512.4732143662638
29,3.42,3.465,n,379.1144479545204
30,3.51,3.555,l,324.5113567445309
31,3.57,3.615,i,428.6386858727871
32,3.96,4.005,pʰ,1481.105385652763
33,4.02,4.065,i,443.6499637414444
34,4.08,4.125,a,934.7815000447566
35,4.2,4.245,k,1180.7935325008038
36,4.26,4.305,a,728.2266234817807
37,4.38,4.425,h,969.1292900199454
38,4.41,4.455,a,891.1526005270641
39,4.56,4.605,ɾ,350.83999118770527
40,4.62,4.665,iː,622.1791989647421
41,4.71,4.755,ʂ,1014.8999462499332
42,4.77,4.815,a,624.0084738992897
43,4.86,4.905,b,245.5267576800786
44,4.92,4.965,i,416.50668327233535
45,5.07,5.115,k,459.5166984627895
46,5.16,5.205,a,797.9495957215031
47,5.31,5.355,t̪,548.0232067383082
48,5.37,5.415,e,596.9816612290703
49,5.46,5.505,ɾ,452.9682232216146
50,5.52,5.565,i,431.14375963944616
51,6.0,6.045,t̪,603.7838276936138
52,6.06,6.105,o,417.483266855785
53,6.63,6.675,p,1032.1518575277505
54,6.66,6.705,u,362.9877806227581
55,6.78,6.825,p,494.9316644665964
56,6.84,6.885,e,504.71354133764663
57,6.9,6.945,j,425.56214375790904
58,6.96,7.005,o,426.1809908118392
59,7.14,7.185,k,745.9270800300382
60,7.2,7.245,a,663.9761173079596
61,7.29,7.335,v,579.4693198690501
62,7.35,7.395,a,777.6830188522068
63,7.5,7.545,k,516.0249717274557
64,7.56,7.604999999999999,uː,418.0904666984417
65,7.71,7.755,t̪,674.0887561529604
66,7.74,7.785,a,657.6405036364534
67,7.86,7.905,t̪,537.2830420785024
68,7.92,7.965,i,483.71886948923475
