,start,end,phoneme,f1
0,0.54,0.5850000000000001,l̪,269.31763027022834
1,0.6,0.645,e,434.7590323819955
2,0.78,0.8250000000000001,t̪,593.6775180277172
3,0.84,0.885,a,911.3807000816635
4,0.96,1.005,k,978.5659136519841
5,1.05,1.095,a,860.4354652846039
6,1.14,1.1849999999999998,ɾ,607.481008812244
7,1.2,1.245,a,662.9276002373393
8,1.29,1.335,t̪,273.98406678499543
9,1.35,1.395,e,565.1077083458207
10,1.44,1.485,l,308.75822920323066
11,1.5,1.545,i,388.87789778729655
12,1.71,1.755,l̪,518.9325924498904
13,1.77,1.815,a,961.6373489634772
14,2.1,2.145,m,454.3921290941151
15,2.13,2.175,æ,744.0648453805148
16,2.19,2.235,l,338.3450943786367
17,2.31,2.355,i,386.4786092347332
18,2.4,2.445,ɡ,314.90800605387676
19,2.46,2.505,æ,467.40215231799544
20,2.58,2.625,m,298.5203306793099
21,2.64,2.685,i,333.9713157837051
22,2.7,2.745,ɾ,330.3520018283505
23,2.79,2.835,ɡ,442.8393205199879
24,2.82,2.865,æ,551.0142772067549
25,2.91,2.955,m,270.13349426364124
26,2.97,3.015,iː,380.13229753858593
27,3.09,3.135,s,1461.0975283268976
28,3.18,3.225,iː,355.8639748468564
