,start,end,phoneme,f1
0,0.75,0.795,a,1008.2830549892943
1,0.87,0.915,n,279.701039498529
2,0.93,0.975,e,664.8549937183643
3,0.99,1.035,ɳ,281.3839031050339
4,1.14,1.1849999999999998,d̪,1111.3201912553827
5,1.2,1.245,a,523.1474423410895
6,1.26,1.305,ɾ,537.6652434589612
7,1.32,1.365,a,969.2034292406386
8,1.59,1.635,b,572.7369089104848
9,1.62,1.665,æ,826.3100153328941
10,1.71,1.755,ɳ,250.21568601034474
11,1.89,1.935,æ,945.4443028703437
12,2.16,2.205,m,315.34618156183205
13,2.19,2.235,e,399.2204210275571
14,2.31,2.355,ʂ,817.1054048510068
15,2.37,2.415,j,766.1969412040622
16,2.4,2.445,iː,400.3167008074207
17,2.49,2.535,t̪,571.0320159538584
18,2.55,2.595,o,356.8312146564625
19,2.61,2.655,n,336.9438869422483
20,2.76,2.805,j,301.9328130720696
21,2.85,2.895,e,639.1442395428654
22,2.91,2.955,ɳ,290.6070486750679
23,2.94,2.985,iː,353.10827913680976
24,3.03,3.075,n,564.1055538184045
25,3.06,3.105,a,885.2090317393479
26,3.18,3.225,ɾ,1641.8257711392637
27,3.24,3.285,u,411.84313236391773
28,4.08,4.125,a,1007.3579907741702
29,4.17,4.215,l,370.56214588635055
30,4.29,4.335,p,393.62158258443054
31,4.35,4.395,o,447.12604915298004
32,4.44,4.485,p,869.9827914432635
33,4.5,4.545,l,429.2115844745959
34,4.56,4.605,a,778.3930031262587
35,4.65,4.695,m,262.133778741741
36,4.74,4.785,a,876.6211946951631
37,4.86,4.905,ɳ,255.82520716779027
38,4.89,4.935,iː,263.0009566553453
39,5.01,5.055,t̪,836.492916761467
40,5.07,5.115,e,472.4531873456616
41,5.22,5.265,l,305.83463539536245
42,5.28,5.325,iː,389.3630793756511
43,5.76,5.805,i,324.96188369955786
44,5.91,5.955,b,286.8097084447603
45,5.97,6.015,iː,382.57437505432415
46,6.03,6.075,a,489.4213231579193
47,6.12,6.165,b,377.589716771993
48,6.18,6.225,e,448.39427058385326
49,6.3,6.345,s,1198.3165216395944
50,6.39,6.435,t̪,1110.1651624373646
51,6.45,6.495,e,394.75982354101
52,6.57,6.615,a,673.1149304339857
53,6.69,6.735,n,329.6130447611489
54,6.75,6.795,iː,411.815200009336
55,6.9,6.945,t̪,995.3266901234347
56,6.96,7.005,uː,361.87374239054265
57,7.05,7.095,k,958.9761643352475
58,7.11,7.155,o,577.236537775398
59,7.17,7.215,n,343.8797386162616
60,7.23,7.275,l,383.4948816264342
61,7.29,7.335,e,457.2283326889229
62,7.44,7.485,t̪,925.0429382644022
63,7.5,7.545,e,451.6037917153954
64,7.56,7.604999999999999,ɾ,794.06843246852
65,7.62,7.665,uː,407.6528427700083
