,start,end,phoneme,f1
0,0.48,0.525,a,970.7470371533467
1,0.6,0.645,j,821.9771515787027
2,0.69,0.735,ɾ,308.26615763570004
3,0.78,0.8250000000000001,n,331.597404213287
4,0.84,0.885,o,554.8745842687189
5,0.99,1.035,ɾ,405.89732281610543
6,1.08,1.125,u,378.6089564584122
7,1.26,1.305,a,727.420340705274
8,1.32,1.365,l,351.7086798173631
9,1.38,1.4249999999999998,i,395.90224460696703
10,1.47,1.515,ɡ,388.04500672941407
11,1.53,1.575,a,569.1306731485239
12,1.59,1.635,l,464.76625793481486
13,1.65,1.6949999999999998,a,650.8010540736663
14,1.83,1.875,l,344.58878824752657
15,1.89,1.935,i,362.79948128127563
