,start,end,phoneme,f1
0,1.47,1.515,kʰ,1198.823513106571
1,1.56,1.605,a,930.7339295701092
2,1.59,1.635,l̪,919.3801385053338
3,1.68,1.725,ʂ,599.6875001795186
4,1.74,1.785,t̪,722.2385194277447
5,1.8,1.845,e,628.1281552519141
6,1.92,1.965,l,500.20083219829667
7,1.98,2.025,u,576.0691524417243
8,2.04,2.085,ɡ,508.31345107522174
9,2.1,2.145,a,668.98109430497
10,2.19,2.235,ɾ,615.4366080366716
11,2.25,2.295,a,776.1741144933325
12,2.64,2.685,d̪,493.3356452186658
13,2.7,2.745,i,356.7213276216554
14,2.79,2.835,k,1108.4480606420664
15,2.88,2.925,a,796.9554839043441
16,3.03,3.075,ɾ,596.8063545539853
17,3.09,3.135,a,718.8074789063063
18,3.27,3.315,b,463.9237093160912
19,3.33,3.375,j,570.2666433026932
20,3.39,3.435,a,813.8498357940946
21,3.48,3.525,p,813.5834934674774
22,3.57,3.615,t̪,867.4346057904298
23,3.63,3.675,e,380.10882681000584
24,3.75,3.795,s,645.4133963879414
25,3.84,3.885,a,851.6131959784069
26,3.99,4.035,k,925.6720500994076
27,4.05,4.095,a,688.9157325922992
28,4.14,4.185,ʂ,1621.471611644815
29,4.2,4.245,t̪,560.021914269951
30,4.26,4.305,o,508.0040907061867
31,4.35,4.395,iː,388.5902957959277
32,4.47,4.515,l,500.1135772147877
33,4.5,4.545,æ,585.455297107134
34,4.59,4.635,t̪,487.19446269625763
35,4.65,4.695,iː,423.5577434507483
36,4.77,4.815,t̪,405.88939447158674
37,4.83,4.875,iː,461.54707411389114
38,4.95,4.995,t̪,575.6179677678667
39,4.98,5.025,e,594.2828104233889
40,5.04,5.085,ɾ,487.82039276018486
41,5.1,5.145,i,490.7358765274187
42,5.16,5.205,n,380.34928145965193
43,5.25,5.295,ɡ,450.55856602671116
44,5.31,5.355,a,705.529102957449
45,5.82,5.865,iː,565.9787412792155
46,5.85,5.895,n,597.4746663083416
47,5.94,5.985,t̪,715.1209499231924
48,6.0,6.045,e,663.4655730173937
49,6.09,6.135,p,593.8554840722791
50,6.15,6.195,e,702.5590912955396
51,6.3,6.345,t̪,457.93827133282497
52,6.39,6.435,n,528.8241602564681
53,6.45,6.495,o,634.953171261124
54,6.54,6.585,v,521.7790331220747
55,6.57,6.615,e,583.311694476553
56,6.66,6.705,ɾ,477.40794632662863
57,6.72,6.765,u,502.2779881723135
58,7.05,7.095,e,432.61069921672
59,7.2,7.245,ʂ,1908.8868478812099
60,7.29,7.335,t̪,558.5004038992563
61,7.38,7.425,o,605.1975697160126
62,7.56,7.604999999999999,v,474.0137270952304
63,7.62,7.665,e,495.31115433506733
64,7.83,7.875,l,468.07053287304365
65,7.89,7.935,e,488.4910683695717
66,8.34,8.385,p,890.4445557877617
67,8.4,8.445,iː,441.94887818920057
68,8.52,8.565,p,569.2353181467645
69,8.55,8.595,a,753.2252238431611
70,8.64,8.685,l,607.1888911553418
71,8.7,8.745,a,743.5051479064401
72,8.79,8.834999999999999,v,679.7359985291305
73,8.85,8.895,a,735.5176027392887
74,8.97,9.015,d̪,458.58278195031795
75,9.0,9.045,iː,401.72666708490954
76,9.09,9.135,t̪,469.6303439521797
77,9.18,9.225,uː,540.6643642987273
78,9.39,9.435,n,530.4423308568015
79,9.51,9.555,t̪,552.8311518767479
80,9.57,9.615,o,487.54876292152954
