,start,end,phoneme,f1
0,0.6,0.645,k,1130.7874147634056
1,0.66,0.7050000000000001,a,792.6510906750754
2,0.81,0.8550000000000001,ɾ,484.54979567544757
3,0.87,0.915,e,585.2863809477869
4,0.99,1.035,k,650.0620763446653
5,1.02,1.065,a,666.55182763256
6,1.29,1.335,n,432.893200727518
7,1.35,1.395,i,455.4184921454088
8,1.44,1.485,ɡ,428.7157250238676
9,1.47,1.515,a,562.6156208911004
10,1.56,1.605,d̪,383.9506151648503
11,1.62,1.665,iː,370.2108223648525
12,1.71,1.755,t̪,507.78941888784703
13,1.77,1.815,a,611.3841592328471
14,1.89,1.935,s,694.4904102324724
15,1.95,1.995,a,807.4205128439672
16,2.04,2.085,m,456.6050405189471
17,2.1,2.145,e,575.1511625077765
18,2.25,2.295,t̪,568.0984305405401
19,2.31,2.355,e,537.3664938708686
20,2.43,2.475,l,377.14862213981
21,2.46,2.505,i,387.6923692174523
22,2.61,2.655,m,553.786712006753
23,2.64,2.685,a,710.3312060592338
24,2.73,2.775,ɾ,497.7978742788955
25,2.76,2.805,e,501.176248698639
26,2.85,2.895,v,582.0023575721036
27,2.88,2.925,a,674.5630659993022
28,3.03,3.075,t̪,558.9416325429468
29,3.06,3.105,a,592.8005353126692
30,3.21,3.255,t̪,717.5371786243352
31,3.27,3.315,a,806.1786346520773
32,3.36,3.405,ŋ,562.371180492769
33,3.45,3.495,ʂ,1838.6631704443078
34,3.51,3.555,e,605.8222726739517
35,3.6,3.645,ɾ,651.3438070777175
36,3.63,3.675,a,703.9041784965656
37,3.72,3.765,l̪,597.9720708339668
38,3.78,3.825,a,839.5425981758845
39,3.9,3.945,n,482.5413782134174
40,3.93,3.975,e,492.9333912711628
41,4.02,4.065,ɡ,408.5963899155422
42,4.11,4.155,e,458.8853799142367
43,4.23,4.275,v,397.01697755178645
44,4.26,4.305,iː,401.4843478942543
45,4.35,4.395,t̪ʰ,644.73895480357
46,4.41,4.455,iː,429.53105516189953
47,4.5,4.545,s,1829.332119212818
