,start,end,phoneme,f1
0,0.66,0.7050000000000001,iː,320.61004084557806
1,0.81,0.8550000000000001,k,1086.5985093852755
2,0.84,0.885,e,654.720331563593
3,0.87,0.915,iː,506.05850614889863
4,0.93,0.975,l,497.97889336348686
5,0.96,1.005,e,524.9739992320023
6,1.05,1.095,s,837.0400328258875
7,1.11,1.155,e,526.8213749382224
8,1.17,1.215,ɡ,440.8813822601892
9,1.23,1.275,æ,556.4326722070485
10,1.29,1.335,l,580.8379572215952
11,1.32,1.365,a,636.2715160208128
12,1.44,1.485,n,386.92613889235537
13,1.5,1.545,u,460.531693902743
14,1.62,1.665,ɾ,551.7102027869096
15,1.68,1.725,a,1102.1096787007848
16,1.83,1.875,s,915.037892045837
17,1.92,1.965,j,359.1388894361823
18,2.01,2.055,a,604.7338031709124
19,2.16,2.205,u,370.14545514533205
20,2.31,2.355,t̪,389.02789641170835
21,2.37,2.415,a,851.574389682073
22,2.52,2.565,m,470.0523734837721
23,2.55,2.595,a,820.6589825917472
24,2.67,2.715,t̪,1053.814860995521
25,2.73,2.775,o,441.11486454962466
26,2.82,2.865,s,1483.4473837156206
27,2.88,2.925,i,418.67603857315106
28,3.0,3.045,b,356.9860753350128
29,3.06,3.105,a,711.8781892578662
30,3.12,3.165,n,315.93724407341006
31,3.18,3.225,d̪,528.5674610249633
32,3.24,3.285,iː,405.768943309345
33,3.33,3.375,a,615.9122692542317
34,3.42,3.465,s,1270.603331585615
35,3.48,3.525,a,829.0479535294729
36,3.57,3.615,m,502.68490134312754
37,3.63,3.675,a,1101.3177869247652
38,3.75,3.795,l,404.56248598424236
39,3.78,3.825,o,531.9923218888204
40,3.99,4.035,e,443.5206746572688
41,4.05,4.095,n,414.04332991917823
42,4.11,4.155,e,446.22984732763217
43,4.32,4.365,n,387.5549641861982
44,4.38,4.425,o,454.1746116093246
45,4.62,4.665,l,518.3197985278335
46,4.68,4.725,a,854.645892016286
47,4.77,4.815,ɡ,425.46464015170415
48,4.8,4.845,o,588.9688941060311
49,4.86,4.905,n,328.84350375197266
50,4.95,4.995,b,591.136786216795
51,4.98,5.025,a,664.574779403241
52,5.04,5.085,n,384.2804407270156
53,5.13,5.175,t̪,842.436158736777
54,5.19,5.235,e,452.18200579983295
55,5.31,5.355,n,393.05714970718606
56,5.37,5.415,e,488.4695362161896
57,5.43,5.475,l,461.0347990651008
58,5.46,5.505,e,442.5687142714761
59,5.55,5.595,iː,421.21077932960554
60,5.61,5.655,s,287.398711511617
61,5.67,5.715,t̪,1095.5289369616087
62,5.73,5.775,e,528.7612255668857
63,5.79,5.835,l̪,411.4611297125754
64,5.85,5.895,e,441.00100422697113
