,start,end,phoneme,f1
0,0.96,1.005,k,1154.399378990415
1,1.02,1.065,o,581.2707558240679
2,1.11,1.155,ɳ,400.7976249764011
3,1.23,1.275,ɖ̤,875.7569631635498
4,1.29,1.335,o,596.2245697086762
5,1.35,1.395,k,761.9828325857636
6,1.41,1.4549999999999998,a,753.2207055589648
7,1.47,1.515,ɳ,479.4338305587042
8,1.56,1.605,ɖ̤,1166.4452872510765
9,1.62,1.665,e,543.762018117851
10,1.71,1.755,v,675.1310356789514
11,1.77,1.815,a,810.2402798665325
12,1.83,1.875,ɾ,591.9116597701434
13,1.92,1.965,ɡ,454.2649757552672
14,1.98,2.025,i,456.40429073034915
15,2.22,2.265,d̪,678.0486345923283
16,2.28,2.325,i,472.6436345587891
17,2.43,2.475,ʂ,1970.3792039191999
18,2.49,2.535,e,564.9231927389172
19,2.58,2.625,t̪,586.5078972523596
20,2.64,2.685,a,832.8013283161354
21,2.85,2.895,o,497.1451063872316
22,2.94,2.985,l̪,500.0362520990023
23,3.0,3.045,a,558.4508081474025
24,3.06,3.105,b,425.6343263268773
25,3.12,3.165,a,792.9034747109974
26,3.18,3.225,l̪,591.1169487828531
27,3.24,3.285,ɡ,503.62481826058087
28,3.27,3.315,a,540.7498885832414
29,3.33,3.375,ɾ,456.1579000397405
30,3.39,3.435,æ,674.5113318832808
31,3.45,3.495,p,540.7149978003712
32,3.51,3.555,a,632.8823483665974
33,3.54,3.585,ɾ,548.4614706795085
34,3.6,3.645,i,406.1549199839863
35,3.69,3.735,ʂ,817.5097971285401
36,3.75,3.795,e,572.9916646335336
37,3.81,3.855,j,485.4589160505774
38,3.9,3.945,a,841.6249452217877
39,4.08,4.125,m,635.5749853199085
40,4.11,4.155,a,759.3100332567279
41,4.23,4.275,l,430.80990982555375
42,4.26,4.305,i,404.6220273061444
43,4.35,4.395,k,760.5493173127082
44,4.41,4.455,a,498.1223916436846
45,4.44,4.485,n,387.74454329644743
46,4.5,4.545,t̪,420.9625559770588
47,4.56,4.605,e,513.5385284521233
48,4.62,4.665,ɾ,512.9315213656574
49,4.68,4.725,uː,409.54735617240374
