,start,end,phoneme,f1
0,1.71,1.755,s,1329.638645708664
1,1.77,1.815,a,910.1195038148591
2,1.95,1.995,m,360.653082190066
3,2.01,2.055,a,910.1241516718284
4,2.13,2.175,n,449.2900574375461
5,2.16,2.205,e,709.8494940073748
6,2.28,2.325,ɡ,615.6517147559015
7,2.34,2.385,a,702.6096871580219
8,2.43,2.475,ɡ,285.7511669659345
9,2.49,2.535,iː,431.95310415411984
10,2.58,2.625,m,331.7651639306056
11,2.64,2.685,a,813.8179672112265
12,2.67,2.715,ɾ,627.7297927179853
13,2.73,2.775,e,500.48957710728257
14,2.76,2.805,s,417.5559675579331
15,2.82,2.865,a,415.3387100024364
16,2.91,2.955,t̪,795.8821004250091
17,2.97,3.015,o,391.75582610408884
18,3.15,3.195,k,557.9842610156002
19,3.21,3.255,o,353.50216845088846
20,3.24,3.285,ɡ,450.15306425143336
21,3.27,3.315,e,499.9696432365219
22,3.36,3.405,l,364.3459488939091
23,3.39,3.435,u,281.1987367082295
