,start,end,phoneme,f1
0,0.78,0.8250000000000001,m,389.43443353205754
1,0.84,0.885,u,427.0364873145382
2,0.9,0.945,n,299.38313182338555
3,1.02,1.065,t̪ʰ,484.1389759225895
4,1.08,1.125,i,407.36543512649615
5,1.35,1.395,s̪,1141.2387228009338
6,1.41,1.4549999999999998,a,799.056588501875
7,1.5,1.545,l,531.625100919068
8,1.53,1.575,e,579.2865892199706
9,1.62,1.665,n,326.36053460044315
10,1.65,1.6949999999999998,u,365.44191569938596
11,1.71,1.755,s̪,1561.3016265059666
12,1.8,1.845,t̪,876.5352196249377
13,1.86,1.905,a,906.9335495713434
14,2.01,2.055,b,848.5635955761003
15,2.07,2.115,iː,445.4393603321201
16,2.13,2.175,s̪,729.7885193084518
17,2.19,2.235,iː,432.3857605522498
18,2.28,2.325,t̪,592.9720450773506
19,2.31,2.355,æ,681.8024360700928
20,2.4,2.445,ʂ,969.4070800427766
21,2.46,2.505,a,860.3182837842962
22,2.58,2.625,m,439.6746353615049
23,2.61,2.655,b,414.0561688879165
24,2.67,2.715,ɾ,583.3800765356955
25,2.73,2.775,a,572.4756418656527
26,2.85,2.895,ɖ̤,2099.3721890767674
27,2.91,2.955,i,478.74445998921294
28,3.06,3.105,uː,367.86045831409825
29,3.09,3.135,l̪,353.897256256788
30,3.45,3.495,h,866.3202106817452
31,3.51,3.555,o,530.0841665271848
32,3.57,3.615,i,511.8108285986477
33,3.69,3.735,s,844.3281415320783
34,3.75,3.795,a,602.7578111582
35,3.81,3.855,l,606.6541713545773
36,3.87,3.915,a,700.7673717660967
37,3.96,4.005,ʂ,848.7838727608854
38,4.02,4.065,a,826.9724908115223
39,4.11,4.155,m,536.4542387216927
40,4.17,4.215,b,492.3343599396352
41,4.2,4.245,ɾ,583.8494789163286
42,4.26,4.305,a,724.0893298872228
43,4.41,4.455,i,1484.1229424581993
44,4.47,4.515,a,676.8561761331039
45,4.65,4.695,i,509.39008114764937
46,4.71,4.755,n,442.9750904354958
47,4.8,4.845,l,401.8647483273243
48,4.86,4.905,uː,456.23995865126716
49,5.04,5.085,t̪,458.6439669365135
50,5.1,5.145,e,540.7479398418761
51,5.19,5.235,ʂ,1283.988891619322
52,5.25,5.295,iː,425.3118450420937
53,5.37,5.415,t̪,508.06905455717987
54,5.43,5.475,iː,415.4524664226857
55,5.55,5.595,a,835.6508442830485
56,5.64,5.685,j,381.98955728069046
57,5.67,5.715,i,390.4557841589676
58,5.79,5.835,t̪,652.9811937042705
59,5.85,5.895,o,372.61245289989387
