,start,end,phoneme,f1
0,0.84,0.885,a,478.5584980524317
1,0.93,0.975,m,321.0187800011959
2,0.99,1.035,uː,486.6074790171509
3,1.08,1.125,k,913.5564202297026
4,1.14,1.1849999999999998,a,528.9480231750345
5,1.23,1.275,v,590.1531651428484
6,1.29,1.335,a,849.4926817270796
7,1.41,1.4549999999999998,ɡ,605.8005939403453
8,1.47,1.515,i,386.22968146992696
9,1.5,1.545,iː,412.7240784797029
10,1.68,1.725,i,404.8691926641077
11,1.77,1.815,t̪,537.8744128939455
12,1.8,1.845,e,494.52441720651444
13,1.86,1.905,ɾ,483.13061641584164
14,1.92,1.965,a,885.3409510092297
15,2.1,2.145,ʂ,1673.0825196544295
16,2.19,2.235,t̪,1231.504258583817
17,2.25,2.295,a,609.895452428366
18,2.34,2.385,v,270.52572623225194
19,2.4,2.445,j,502.717792891165
20,2.43,2.475,æ,694.9283394112523
21,2.46,2.505,a,680.2711776124754
22,2.55,2.595,t̪,706.5543763395644
23,2.7,2.745,i,338.07753239153334
24,2.79,2.835,o,422.5326608111659
25,3.09,3.135,ʂ,1009.6520497973892
26,3.15,3.195,a,773.4018302588729
27,3.21,3.255,ŋ,706.8717142884791
28,3.3,3.345,m,439.4574035192159
29,3.36,3.405,a,1034.0433915669005
30,3.48,3.525,n,407.8255839809509
31,3.51,3.555,i,556.5045110363403
32,3.54,3.585,a,650.2348421647526
33,3.66,3.705,k,934.0365267850794
34,3.72,3.765,a,934.4479798048608
35,3.84,3.885,n,389.1003512020855
36,3.87,3.915,o,427.69050819726857
37,3.99,4.035,n,331.7906053581029
38,4.05,4.095,uː,416.55129230423205
