,start,end,phoneme,f1
0,0.99,1.035,n,449.09666114458867
1,1.02,1.065,iː,526.6096088202477
2,1.11,1.155,b,465.0362540544214
3,1.17,1.215,iː,418.9265136279563
4,1.26,1.305,t̪ʰ,617.6102496368958
5,1.32,1.365,æ,719.320527709652
6,1.44,1.485,ɾ,705.0212261653081
7,1.5,1.545,a,942.5625956586235
8,1.62,1.665,ʂ,1587.1622230548148
9,1.77,1.815,a,679.5029760405635
10,1.86,1.905,k,641.268740928014
11,1.89,1.935,a,658.8676637831104
12,1.95,1.995,l,632.3367988718613
13,2.01,2.055,a,739.1055815329822
14,2.04,2.085,ɳ,575.6707811583103
15,2.1,2.145,n,660.2398977537823
16,2.13,2.175,æ,675.9074757723942
17,2.22,2.265,ɾ,476.530755174249
18,2.25,2.295,u,500.3124945742443
19,2.31,2.355,b,429.17574925579623
20,2.37,2.415,i,502.83050203052505
21,2.43,2.475,n,571.6330566994178
22,2.49,2.535,a,726.3065074559108
23,3.0,3.045,l,372.0176158016182
24,3.06,3.105,e,448.16259736489275
25,3.3,3.345,ɳ,556.299128420051
26,3.36,3.405,iː,560.6768969297191
27,3.57,3.615,d̪,569.6018410956573
28,3.63,3.675,e,404.8887015568096
29,3.84,3.885,ɳ,488.2516693346778
30,3.9,3.945,e,541.4236619721297
31,4.11,4.155,b̤,448.1996800460735
32,4.14,4.185,iː,414.87704776786717
33,4.17,4.215,i,522.969480476633
34,4.2,4.245,e,594.7255390206675
35,4.26,4.305,b,573.2615510903252
36,4.32,4.365,a,816.6099239449679
37,4.38,4.425,h,1128.3708832643708
38,4.44,4.485,a,894.9674933414793
39,4.56,4.605,ɾ,653.7610662610667
40,4.62,4.665,a,658.5148339788108
41,4.71,4.755,k,474.52670044351663
42,4.77,4.815,a,696.619443483992
43,4.83,4.875,l,653.8440648541028
44,4.89,4.935,a,797.8069721082163
45,5.52,5.565,s,928.4548277229138
46,5.58,5.625,a,871.268124501404
47,5.79,5.835,t̪,593.5610327404307
48,5.85,5.895,e,653.8736236965343
49,5.94,5.985,ɳ,575.6225457289135
50,6.0,6.045,e,561.2981738150262
51,6.09,6.135,ɟ,981.505789198732
52,6.18,6.225,i,497.4517153771494
53,6.42,6.465,b,437.83063954536584
54,6.48,6.525,iː,366.7762465455567
55,6.57,6.615,ʂ,1800.5804601383186
56,6.66,6.705,e,547.8194701750493
57,6.84,6.885,ʂ,1147.4692010012993
58,6.9,6.945,e,649.4466770016994
59,7.05,7.095,i,423.44990815782575
60,7.26,7.305,p,514.3354586965621
61,7.32,7.365,a,805.0850309791923
62,7.44,7.485,ɾ,465.7029455867358
63,7.5,7.545,uː,487.1026086465852
64,7.56,7.604999999999999,ɡ,516.0959308038941
65,7.62,7.665,o,595.7065739853499
66,7.68,7.725,l,487.0629130823491
67,7.74,7.785,uː,498.43239425193207
68,8.07,8.115,a,881.0474916687302
69,8.13,8.175,l̪,670.0683916334027
70,8.16,8.205,v,661.149535611821
71,8.19,8.235,a,598.8515697381685
72,8.31,8.355,ʂ,1893.1454064543393
73,8.34,8.385,i,909.3399549321757
74,8.4,8.445,e,628.3983013005354
75,8.49,8.535,k,737.2295029142016
76,8.55,8.595,a,792.5899885711846
77,8.64,8.685,ŋ,824.7659225998312
