,start,end,phoneme,f1
0,0.69,0.735,ɾ,599.5107631439923
1,0.75,0.795,a,750.3523215169597
2,0.9,0.945,ɳ,556.1244133398916
3,0.93,0.975,iː,594.5226376678442
4,0.99,1.035,k,506.5336586282155
5,1.05,1.095,e,519.4751977408786
6,1.11,1.155,l̪,438.8909306631146
7,1.14,1.1849999999999998,l,441.19278221316
8,1.65,1.6949999999999998,m,425.7571336632322
9,1.71,1.755,i,484.65715440000287
10,1.83,1.875,ɾ,509.6477397656452
11,1.89,1.935,a,554.1677642545224
12,2.04,2.085,n,404.9065724568891
13,2.1,2.145,u,389.2986227729346
14,2.52,2.565,f,919.5928183950776
15,2.58,2.625,u,480.2598894180188
16,2.64,2.685,ŋ,504.3165064424226
17,2.73,2.775,n,492.3206536367919
18,2.79,2.835,a,631.1633449273698
19,2.85,2.895,m,537.2119162234861
20,2.91,2.955,a,711.6476156403608
21,3.0,3.045,ɾ,540.2481412300818
22,3.06,3.105,j,508.245938913211
23,3.09,3.135,e,502.38929110050674
24,3.18,3.225,t̪,597.7875058062126
25,3.24,3.285,e,420.00119564113356
26,3.36,3.405,d̪,374.24376769236903
27,3.42,3.465,iː,374.3693573247883
28,3.51,3.555,s,1109.8346657437737
29,3.6,3.645,iː,478.7360546026844
30,3.84,3.885,m,398.0744971610348
31,3.9,3.945,æ,590.6007644949672
32,3.93,3.975,l,495.3479322885187
33,4.02,4.065,a,588.1233313145988
34,4.08,4.125,ɡ,509.897988142587
35,4.14,4.185,e,515.4553854548398
36,4.2,4.245,m,438.54073621140833
37,4.26,4.305,e,539.3797739894939
38,4.29,4.335,æ,550.9601797337199
39,4.35,4.395,l,449.46329416487157
40,4.41,4.455,e,471.8819553737538
41,4.53,4.575,d̪,526.7760657135648
42,4.59,4.635,iː,408.71981981922596
43,4.68,4.725,n,401.24589561969475
44,4.71,4.755,iː,392.87800407509684
45,4.8,4.845,s,754.8135033032695
46,4.86,4.905,e,530.9108167957589
47,4.95,4.995,l,409.1345740696687
48,5.01,5.055,u,444.2701849529968
49,5.16,5.205,i,391.418437328227
50,5.22,5.265,n,247.94472747363355
51,5.28,5.325,t̪,387.7562813333743
52,5.34,5.385,u,384.03517778087826
53,5.7,5.745,m,301.3737929791117
54,5.73,5.775,uː,420.72221422602576
55,5.88,5.925,k,955.1370962887057
56,5.94,5.985,iː,470.17967232262475
57,5.97,6.015,e,549.3313154168206
58,6.03,6.075,v,581.781786969843
59,6.09,6.135,a,753.3974196324323
60,6.21,6.255,b,433.576416529314
61,6.27,6.315,iː,516.3633920886498
62,6.33,6.375,ʂ,755.8197237009784
63,6.42,6.465,a,820.4560476786584
64,6.63,6.675,k,769.3002981133451
65,6.69,6.735,a,760.8245834498908
66,6.81,6.855,ɾ,495.3379211038597
67,6.87,6.915,e,391.02066825734136
