,start,end,phoneme,f1
0,0.48,0.525,b̤,991.3605604395569
1,0.54,0.5850000000000001,ɾ,537.4266655283743
2,0.6,0.645,a,713.880389722247
3,0.72,0.765,d̪,457.19261927077997
4,0.75,0.795,æ,588.9646957176603
5,0.93,0.975,ʂ,2148.8168067818647
6,1.02,1.065,e,434.7787838553985
7,1.11,1.155,ʂ,1125.5726005232507
8,1.17,1.215,a,611.105629045371
9,1.29,1.335,l,671.7351988626122
10,1.35,1.395,a,988.5471593490623
11,1.5,1.545,ɡ,352.98518913430615
12,1.62,1.665,l̪,433.58730736843887
13,1.68,1.725,a,759.1006036355294
14,1.8,1.845,l̪,532.3202818976856
15,1.95,1.995,u,416.4518307448956
16,2.01,2.055,n,313.00404574570126
17,2.1,2.145,t̪,387.6613735309308
18,2.19,2.235,o,868.4787062755632
19,2.25,2.295,ŋ,668.7493009407118
20,2.4,2.445,iː,355.48425056509495
21,2.52,2.565,k,1031.7822887114598
22,2.58,2.625,a,714.054601278197
23,2.67,2.715,ɖ̤,504.2983475367755
24,2.73,2.775,a,875.7672860739507
25,2.91,2.955,k,1016.5659694281476
26,3.0,3.045,a,969.4531824419819
27,3.18,3.225,l,422.2189356542778
28,3.24,3.285,a,841.5231284960655
29,3.36,3.405,ɾ,475.11948731932915
30,3.42,3.465,a,462.4431800956783
31,3.51,3.555,d̪,687.5947972374337
32,3.57,3.615,iː,391.9649773465873
33,3.72,3.765,o,440.10352409583317
34,3.84,3.885,m,391.38253060259666
35,3.9,3.945,u,363.7583960887517
36,4.05,4.095,a,653.8813373536125
37,4.2,4.245,d̪,1283.6226267184977
38,4.26,4.305,e,633.9380182515255
39,4.35,4.395,ɾ,457.8805426731546
40,4.41,4.455,e,705.3487218545699
41,4.47,4.515,n,383.9069336905417
42,4.62,4.665,æ,827.5961490635527
43,4.8,4.845,t̪,941.5212538769487
44,4.86,4.905,o,741.8274144599147
45,4.92,4.965,m,347.4682692628458
46,5.01,5.055,b,328.70947143358796
47,5.22,5.265,t̪,880.1159944046956
48,5.28,5.325,a,679.761411117608
49,5.37,5.415,n,382.1227785613128
50,5.43,5.475,iː,414.77746912432355
51,5.52,5.565,m,397.23445762286264
52,5.58,5.625,iː,496.9432665149804
53,5.67,5.715,ʂ,1599.8194425873792
54,5.73,5.775,o,575.4945445843612
55,5.85,5.895,t̪,521.2100719461115
56,5.91,5.955,a,866.0514478185243
57,6.0,6.045,ɾ,652.0612681216174
58,6.06,6.105,æ,812.6390380353024
59,6.09,6.135,a,660.8522935373037
60,6.15,6.195,v,592.8027949881223
61,6.18,6.225,e,695.5617260007315
62,6.27,6.315,ɾ,391.8303206131191
63,6.33,6.375,e,510.4529561925069
64,6.48,6.525,ɟ,680.5764310778342
65,6.54,6.585,e,535.2864672864035
66,6.66,6.705,b,427.07485693947604
67,6.69,6.735,e,494.7917647279354
68,6.72,6.765,j,746.2233102412731
69,6.78,6.825,a,956.3923425562117
70,6.93,6.975,p,969.98005000608
71,6.99,7.035,iː,400.30958215364325
72,7.08,7.125,s,1237.3382322841933
73,7.14,7.185,æ,675.177771041362
74,7.29,7.335,b,486.0375089320228
75,7.32,7.365,a,767.2311425521218
76,7.38,7.425,l̪,555.3721638057781
77,7.47,7.515,v,631.1780269431077
78,7.53,7.575,uː,459.97640769411464
79,7.62,7.665,t̪,809.3043680560623
80,7.71,7.755,uː,429.4859081878147
