,start,end,phoneme,f1
0,0.78,0.8250000000000001,h,1114.9322441380814
1,0.84,0.885,a,836.2211051803675
2,0.93,0.975,n,302.40147270218915
3,1.08,1.125,u,387.4848382172924
4,1.17,1.215,ɡ,349.26475795302133
5,1.23,1.275,a,474.3927478350488
6,1.29,1.335,l̪,355.9644606894027
7,1.35,1.395,u,389.8224145681829
8,1.68,1.725,j,294.02754743516243
9,1.74,1.785,e,503.9733986578721
10,1.83,1.875,l,467.621444855573
11,1.89,1.935,a,507.984046921732
12,1.95,1.995,j,488.8537689915679
13,2.04,2.085,a,854.6459970706784
14,2.34,2.385,k,1270.200239442344
15,2.4,2.445,a,682.7881069278559
16,2.46,2.505,ŋ,283.81839535797286
17,2.61,2.655,k,701.2714348396737
18,2.67,2.715,o,326.3029316769215
19,2.76,2.805,l̪,333.52067911952156
20,2.82,2.865,a,589.3279596332599
21,2.88,2.925,l̪,367.21878298610665
22,2.97,3.015,l,381.54340597505427
23,3.03,3.075,iː,337.91093343198423
24,3.33,3.375,m,236.6395457539535
25,3.39,3.435,u,369.805108312768
26,3.51,3.555,ɾ,291.0578759774456
27,3.57,3.615,uː,340.2579277043286
28,3.63,3.675,p,381.2508442674393
29,3.69,3.735,t̪,534.8069868306119
30,3.75,3.795,a,573.588993044433
31,3.81,3.855,v,388.22504082878953
32,3.87,3.915,j,402.20877577337797
33,3.96,4.005,æ,408.86391819700793
