,start,end,phoneme,f1
0,1.26,1.305,iː,317.14052461256273
1,1.41,1.4549999999999998,ɾ,443.34231933222446
2,1.5,1.545,i,394.1589185855354
3,1.65,1.6949999999999998,t̪,672.5860169131608
4,1.74,1.785,i,411.96831810515823
5,1.86,1.905,k,550.1980099556824
6,1.92,1.965,a,680.5630754695591
7,2.01,2.055,m,516.9465045148925
8,2.04,2.085,a,636.3976571071387
9,2.1,2.145,l,410.3259824724633
10,2.16,2.205,a,477.58155694557166
11,2.28,2.325,t̪,418.315059947026
12,2.34,2.385,e,400.43205514868356
13,2.4,2.445,h,949.9941899210635
14,2.46,2.505,o,424.9465088518514
15,2.55,2.595,l,299.0619228633365
16,2.61,2.655,e,326.3825013587438
17,2.7,2.745,ʂ,925.8531982929914
18,2.91,2.955,t̪,664.5239620245187
19,2.97,3.015,uː,437.9471958044573
20,3.48,3.525,a,950.1072750200102
21,3.63,3.675,j,423.13818548122526
22,3.72,3.765,ɾ,756.0612081032763
23,3.87,3.915,e,466.8703859270128
24,3.96,4.005,t̪,572.687734765604
25,4.11,4.155,ɡ,706.2273456570682
26,4.17,4.215,a,624.703715231508
27,4.26,4.305,ɳ,280.32630789606594
28,4.41,4.455,a,347.8503856340176
29,4.47,4.515,ɡ,361.51876882758006
30,4.53,4.575,a,502.13923182426527
31,4.59,4.635,ɾ,589.262482223269
32,4.62,4.665,a,573.3414353001352
33,4.68,4.725,l̪,364.49085302876443
34,4.74,4.785,l,371.52963591900976
35,4.77,4.815,i,393.9872362886372
36,4.86,4.905,ʂ,886.9789487888609
37,4.92,4.965,a,758.7723117552536
38,5.04,5.085,m,376.92174939434307
39,5.07,5.115,a,436.37858034993593
40,5.16,5.205,n,257.98764994853207
41,5.25,5.295,i,411.0219756495416
42,5.31,5.355,a,766.4689360851546
