,start,end,phoneme,f1
0,1.5,1.545,t̪ʰ,904.1207450748925
1,1.56,1.605,i,330.32951473519654
2,1.65,1.6949999999999998,t̪,602.8212503787776
3,1.71,1.755,i,411.71082401966794
4,1.8,1.845,s,1389.1938390289192
5,1.89,1.935,t̪,837.6560864895777
6,1.95,1.995,a,701.6988739120217
7,2.07,2.115,p,350.50009410596283
8,2.1,2.145,b,484.7863526534419
9,2.16,2.205,a,480.83898035752094
10,2.25,2.295,k,808.1369496105469
11,2.31,2.355,a,657.925725898722
12,2.73,2.775,n,387.07527184408707
13,2.88,2.925,t̪,637.4605568361458
14,2.94,2.985,a,588.4219646081843
15,3.03,3.075,s,1367.668454254905
16,3.12,3.165,t̪,983.3454529050506
17,3.18,3.225,a,528.5340021225568
18,3.27,3.315,ʂ,1749.9038364370313
19,3.36,3.405,a,471.8921117426284
20,3.42,3.465,k,368.3026888496943
21,3.51,3.555,t̪,770.4487715430851
22,3.57,3.615,iː,229.0622981703844
23,3.6,3.645,j,243.61215661974433
24,3.69,3.735,o,386.1500052548551
25,4.23,4.275,t̪ʰ,1421.5190723520766
26,4.29,4.335,iː,288.4967504826968
27,4.41,4.455,t̪,478.1371107494807
28,4.47,4.515,i,382.48053011640735
29,4.5,4.545,iː,903.1548598801575
30,4.53,4.575,s,1850.3425376032806
31,4.62,4.665,t̪,836.5427106810946
32,4.68,4.725,a,714.1510368746365
33,4.8,4.845,p,565.3760525751022
34,4.86,4.905,a,506.3538279687567
35,4.92,4.965,k,794.3121080474409
36,4.98,5.025,a,579.2890427350487
37,5.1,5.145,d̪,550.8250353709867
38,5.13,5.175,iː,578.9352703089385
39,5.16,5.205,ɾ,614.2615171935397
40,5.22,5.265,o,463.87138790081946
41,5.28,5.325,w,311.189676019115
42,5.31,5.355,v,316.006952378546
43,5.34,5.385,iː,391.9760133122002
44,5.37,5.415,j,455.34772944463845
45,5.4,5.445,e,451.69978486689934
46,5.46,5.505,t̪,436.9340571889334
47,5.52,5.565,e,653.36255447885
48,5.64,5.685,a,667.4790724177077
49,5.7,5.745,ɳ,299.3604613872788
50,5.82,5.865,t̪,563.2466037225502
51,5.88,5.925,a,507.6417032464255
52,5.97,6.015,s,926.7605351119024
53,6.06,6.105,t̪,640.6727028348757
54,6.09,6.135,a,515.5917079904583
55,6.18,6.225,ʂ,1735.0640275905141
56,6.24,6.285,a,478.99735124733604
57,6.3,6.345,k,273.05114112229666
58,6.39,6.435,t̪,1030.430952258743
59,6.45,6.495,iː,374.36911088595707
60,6.48,6.525,j,446.54914050926516
61,6.54,6.585,a,585.5428600964882
62,6.63,6.675,ɡ,273.6909753593921
63,6.69,6.735,iː,353.1077302791877
64,6.84,6.885,d̪,335.176666608999
65,6.9,6.945,o,402.0689984788002
66,7.38,7.425,t̪,356.5901952811946
67,7.47,7.515,d̪,777.8900259271683
68,7.53,7.575,æ,609.5637240581589
69,7.59,7.635,ɾ,508.0050475229247
70,7.62,7.665,a,605.0474260184595
71,7.68,7.725,h,284.2436116406364
72,7.74,7.785,e,474.9406637116582
73,7.83,7.875,ɾ,369.95826175954255
74,7.89,7.935,iː,345.94339812821124
75,7.95,7.995,t̪,716.4116198831064
76,8.01,8.055,a,639.7960683884347
77,8.13,8.175,ɡ,374.3008545947969
78,8.19,8.235,a,653.6822145905987
79,8.37,8.415,t̪,860.4951576259476
80,8.4,8.445,a,582.6379637367423
81,8.49,8.535,w,550.5016406477291
82,8.52,8.565,a,617.6814160466799
83,9.12,9.165,s,1407.6805199763435
84,9.21,9.255,æ,583.2042114047293
85,9.24,9.285,n,425.5844295675894
86,9.36,9.405,k,1482.3911248466372
87,9.39,9.435,iː,1027.9133886212278
88,9.42,9.465,i,346.38921151952854
89,9.48,9.525,t̪,701.2762474462572
90,9.54,9.585,e,543.9256117172223
91,9.6,9.645,ɡ,346.9784957397878
92,9.63,9.675,o,512.0956765078477
93,9.69,9.735,l̪,565.8062261831476
94,9.72,9.765,l,422.6566749759567
95,9.75,9.795,e,1125.833266174263
96,9.81,9.855,ʂ,909.2559710363956
97,9.87,9.915,iː,340.17908197693686
98,9.93,9.975,s,509.8619795717317
99,9.99,10.035,a,648.9358750580858
100,10.08,10.125,ɡ,357.3115535570056
101,10.14,10.185,a,649.2808113431165
102,10.53,10.575,ɾ,597.6785526050202
103,10.59,10.635,uː,363.2491681611396
104,10.68,10.725,p,350.60615153415637
105,10.74,10.785,o,501.70461230638415
106,10.83,10.875,b,425.10200830357064
107,10.86,10.905,a,611.373157263131
108,10.89,10.935,l̪,454.0577487410888
109,10.95,10.995,t̪,558.8522801416786
110,10.98,11.025,e,539.3927047136555
111,11.04,11.085,l̪,481.0756278228368
112,11.1,11.145,a,652.6059075397837
113,11.19,11.235,ɡ,336.34080847164614
114,11.22,11.265,u,305.8591229220021
115,11.25,11.295,t̪,664.3192206629172
116,11.37,11.415,e,486.6901054232918
117,11.46,11.505,v,414.8851602188338
118,11.49,11.535,e,497.1030058132561
