,start,end,phoneme,f1
0,0.96,1.005,s,2013.0746006664358
1,1.05,1.095,a,613.1386924667905
2,1.14,1.1849999999999998,t̪,267.7969582728825
3,1.2,1.245,a,420.103338616196
4,1.29,1.335,d̪,687.2664134451916
5,1.35,1.395,i,335.9444344603467
6,1.47,1.515,k,679.5862540440243
7,1.53,1.575,a,467.12995191146376
8,1.59,1.635,m,229.776582344475
9,1.77,1.815,a,750.6551555883136
10,1.89,1.935,ɾ,354.01049642836597
11,1.95,1.995,o,352.64521138956746
12,2.04,2.085,k,655.9280045739877
13,2.1,2.145,o,472.96741758686176
14,2.16,2.205,ɾ,206.99789300862986
15,2.31,2.355,e,478.7377378459673
16,2.4,2.445,ɡ,359.87697606118866
17,2.52,2.565,l,410.9822890330967
18,2.58,2.625,o,362.88873737033975
19,3.21,3.255,ɡ,560.9345390857591
20,3.27,3.315,ɾ,401.2823156544408
21,3.36,3.405,e,343.2493928756947
22,3.39,3.435,i,324.53410287775836
23,3.51,3.555,s,1689.5979929260523
24,3.57,3.615,e,403.0026758334596
25,3.66,3.705,l,324.4706712718965
26,3.72,3.765,o,373.4822922385094
27,4.44,4.485,m,223.6349445599831
28,4.53,4.575,u,356.391060647761
29,4.68,4.725,ɾ,348.234960945217
30,4.74,4.785,o,351.5631951593172
31,4.89,4.935,m,264.2465397426553
32,4.95,4.995,u,398.04110494138223
33,5.13,5.175,l,342.0067521250492
34,5.19,5.235,a,470.2881037603533
35,5.46,5.505,s,1775.0437863278785
36,5.52,5.565,iː,275.3106014519204
37,5.55,5.595,n,262.99291024920024
38,5.64,5.685,t̪,543.3037313154754
39,5.7,5.745,a,624.4546346683558
40,5.79,5.835,ɳ,251.8758689679819
41,5.88,5.925,t̪,458.42903908092893
42,5.94,5.985,e,378.4572053944494
43,6.0,6.045,k,349.8049004236803
44,6.03,6.075,iː,398.40267101136703
45,6.09,6.135,l,368.61470666957314
46,6.12,6.165,i,381.75184535424165
47,6.21,6.255,v,368.0122328978258
48,6.27,6.315,e,402.5003080753754
49,6.33,6.375,n,1011.8844123665922
