,start,end,phoneme,f1
0,0.78,0.8250000000000001,iː,285.3879158548441
1,0.84,0.885,w,335.38932136031923
2,0.87,0.915,o,373.31345623007394
3,0.96,1.005,ɡ,367.3859868207377
4,0.99,1.035,o,388.37611597224156
5,1.02,1.065,l̪,356.74587324505393
6,1.05,1.095,l,378.35816989185344
7,1.08,1.125,o,384.9266198518654
8,1.17,1.215,b,277.8880348767793
9,1.23,1.275,e,423.8131319114188
10,1.32,1.365,ɾ,372.2087204849222
11,1.38,1.4249999999999998,e,410.21803324754814
12,1.47,1.515,t̪,289.1252819249058
13,1.53,1.575,e,378.24630516901897
14,1.62,1.665,ʂ,2024.643303291327
15,1.68,1.725,e,442.0434964378771
16,1.77,1.815,t̪,297.2116788741233
17,1.8,1.845,i,342.24702676131574
18,1.86,1.905,ŋ,345.099134039467
19,1.95,1.995,t̪,411.6178295890113
20,1.98,2.025,a,596.6509819419267
21,2.13,2.175,n,351.3828179797914
22,2.16,2.205,ɳ,299.32652781053633
23,2.22,2.265,uː,267.8360289601261
24,2.28,2.325,k,867.1366266087579
25,2.34,2.385,a,576.6221737695048
26,2.4,2.445,ɾ,555.6847644696854
27,2.43,2.475,a,516.9416803783928
28,2.49,2.535,n,493.6241166393129
29,2.52,2.565,e,534.0712809631091
30,2.61,2.655,j,594.4533759115369
31,2.64,2.685,a,657.7538226632709
32,2.76,2.805,ɡ,311.5077586220595
33,2.82,2.865,uː,280.1835319009727
34,2.97,3.015,d̪,802.252124216647
35,3.03,3.075,iː,330.6690711428464
36,3.09,3.135,v,535.525238786374
37,3.15,3.195,e,418.15875441044307
