,start,end,phoneme,f1
0,0.6,0.645,m,230.13201942354127
1,0.63,0.675,i,290.0256238818509
2,0.72,0.765,l,326.8509148608938
3,0.81,0.8550000000000001,t̪,283.10726047398055
4,0.9,0.945,a,602.896661301432
5,1.02,1.065,n,455.94370325351184
6,1.05,1.095,a,523.833772823324
7,1.14,1.1849999999999998,w,435.62488301588166
8,1.17,1.215,o,538.2785700316284
9,1.32,1.365,n,264.8944334670296
10,1.38,1.4249999999999998,o,345.86088230254114
11,1.62,1.665,iː,304.0766287115888
12,1.74,1.785,n,285.04388749285386
13,1.83,1.875,u,317.3002992261199
14,1.92,1.965,ɾ,309.2732319039125
15,1.98,2.025,a,545.2581042426636
16,2.07,2.115,i,361.0657781007761
17,2.16,2.205,e,421.48498626550725
18,2.28,2.325,p,652.7764598949977
19,2.34,2.385,a,563.1404988598317
20,2.52,2.565,t̪,711.0278565539942
21,2.58,2.625,e,357.9461196403914
22,2.67,2.715,n,279.6991457322435
23,2.76,2.805,t̪,552.2469843893216
24,2.88,2.925,k,598.3686709223254
25,2.94,2.985,iː,285.73620746508647
26,3.0,3.045,l,336.51184964629016
27,3.06,3.105,o,367.94731011563766
28,3.21,3.255,m,259.38588558542733
29,3.27,3.315,iː,278.8567498872236
30,3.36,3.405,t̪,812.1461015669745
31,3.42,3.465,e,424.73729195208296
32,3.48,3.525,ɾ,395.6254896763216
33,3.51,3.555,a,455.36615930070195
34,3.75,3.795,ʂ,1577.1757135420726
35,3.93,3.975,o,378.16970566882617
36,4.29,4.335,i,822.363547162981
37,4.35,4.395,e,402.51799300120337
38,4.56,4.605,t̪,838.6595060387127
39,4.62,4.665,a,520.7214334646403
40,4.68,4.725,ɾ,406.5071113920564
41,4.71,4.755,a,491.04218424603647
42,4.8,4.845,t̪,506.1407418890389
43,4.83,4.875,a,493.96896021062173
44,4.92,4.965,kʰ,973.4950224011365
45,4.98,5.025,a,540.0275122277856
46,5.07,5.115,k,635.1199374721888
47,5.16,5.205,ʂ,1440.862264788749
48,5.25,5.295,e,383.2864324593657
49,5.4,5.445,o,424.4889544673887
50,5.52,5.565,l,410.10787143773916
51,5.55,5.595,e,410.6982558297967
52,5.64,5.685,ɡ,285.6679155422788
53,5.7,5.745,e,403.7203578561539
54,6.18,6.225,s,1477.6414288903109
55,6.24,6.285,u,475.5386918585362
56,6.36,6.405,s,1554.3184147329996
57,6.45,6.495,t̪,1479.55425327476
58,6.51,6.555,iː,291.7725988215241
59,6.6,6.645,t̪,409.4061738097096
60,6.66,6.705,j,280.43300870548137
61,6.75,6.795,e,390.03481820366204
62,6.84,6.885,l,299.03344750620505
63,6.9,6.945,iː,324.5369769677783
64,6.99,7.035,p,289.82110443959624
65,7.08,7.125,t̪,951.0306136792454
66,7.14,7.185,o,372.4095107255973
67,7.26,7.305,n,288.11842023971184
68,7.32,7.365,o,462.82284517450756
69,7.44,7.485,l,253.93637272598576
70,7.5,7.545,i,289.77100376775843
71,7.59,7.635,k,794.8476167395727
72,7.65,7.695,o,446.9885543392956
73,7.8,7.845,l,429.7110787039897
74,7.83,7.875,a,575.6137067320493
75,7.92,7.965,l,496.1366979102528
76,7.98,8.025,a,659.4625516922982
77,8.1,8.145,ɡ,286.7879207060717
78,8.16,8.205,uː,333.4252261740159
79,8.22,8.265,t̪,393.4358535907
80,8.37,8.415,e,460.2410033910784
81,8.46,8.505,n,410.82511086910523
82,8.52,8.565,e,491.772729664774
