,start,end,phoneme,f1
0,1.17,1.215,i,1305.2389907178936
1,1.23,1.275,iː,352.6537966403856
2,1.32,1.365,v,864.6857691786207
3,1.38,1.4249999999999998,e,514.0296371144367
4,1.44,1.485,ɾ,526.1668472794902
5,1.5,1.545,a,591.8210277098689
6,1.68,1.725,l,354.4641754339253
7,1.71,1.755,i,356.15249402104484
8,1.95,1.995,n,299.1685103956214
9,2.04,2.085,o,411.5564084869722
10,2.22,2.265,e,390.32378745550426
11,2.4,2.445,p,657.7546873562443
12,2.46,2.505,a,592.7953139258005
13,2.61,2.655,t̪,698.0719981455121
14,2.67,2.715,o,388.30513604670244
15,2.76,2.805,m,362.04169161274274
16,2.82,2.865,e,388.7283088646628
17,2.91,2.955,l,303.8567393559623
18,2.94,2.985,j,298.2410132180356
19,3.0,3.045,a,560.6263979670643
20,3.06,3.105,n,358.291621823541
21,3.21,3.255,e,441.58429699841935
22,3.69,3.735,ɾ,356.8548657471263
23,3.78,3.825,o,404.4441240156551
24,3.99,4.035,m,274.92047429388725
25,4.05,4.095,iː,355.8577330340481
26,4.23,4.275,t̪,676.6058885202598
27,4.29,4.335,a,562.3201089073402
28,4.35,4.395,ɾ,397.4762499452085
29,4.41,4.455,o,382.8167046455734
30,4.5,4.545,n,321.7142001486823
31,4.8,4.845,a,604.943866858174
32,4.89,4.935,d̪,258.9880241947678
33,4.95,4.995,j,263.14011286400057
34,5.07,5.115,a,712.8716256442511
35,5.25,5.295,ɡ,395.1162499517536
36,5.31,5.355,i,312.4473380757003
37,5.58,5.625,a,726.892248234826
38,5.67,5.715,ɾ,428.3114998607075
39,5.79,5.835,o,368.9429690968395
40,5.85,5.895,s,281.248656886085
41,5.91,5.955,t̪,771.1450535294822
42,5.97,6.015,a,565.6518423069958
43,6.06,6.105,ɾ,391.9258149432305
44,6.12,6.165,e,454.98631766155097
