,start,end,phoneme,f1
0,0.72,0.765,a,657.6458855152349
1,0.81,0.8550000000000001,ŋ,254.30817252931107
2,0.99,1.035,k,1909.5359723813037
3,1.05,1.095,i,262.8662738793051
4,1.23,1.275,s,1203.8822602961561
5,1.29,1.335,a,588.9790401147777
6,1.35,1.395,ŋ,293.3393384913971
7,1.5,1.545,k,534.952776795878
8,1.53,1.575,i,382.5990069486757
9,1.56,1.605,æ,513.6871424084194
10,1.71,1.755,ʂ,1036.5157396498203
11,1.8,1.845,a,627.6501348978479
12,1.86,1.905,o,542.8479169972865
13,2.04,2.085,ɾ,1305.7717987465999
14,2.1,2.145,o,429.06672728713687
15,2.19,2.235,t̪,356.7797471184772
16,2.25,2.295,a,525.8776829142951
17,2.49,2.535,p,619.6805182266622
18,2.55,2.595,a,687.3414305973969
19,2.67,2.715,ɾ,801.4467060599599
20,2.76,2.805,ʂ,1478.0350201325996
21,2.85,2.895,o,411.62670972121174
22,2.94,2.985,t̪,991.2461740610306
23,2.97,3.015,i,942.8943142605856
24,3.15,3.195,t̪,951.4649208673072
25,3.21,3.255,ɾ,638.3550326008126
26,3.27,3.315,a,646.7355154548231
