,start,end,phoneme,f1
0,1.05,1.095,iː,338.1101515431264
1,1.14,1.1849999999999998,t̪ʰ,291.60271783814227
2,1.17,1.215,e,477.94432358264885
3,1.26,1.305,ɾ,372.3152522056145
4,1.32,1.365,iː,363.3669413868095
5,1.35,1.395,n,259.08679043937576
6,1.44,1.485,t̪,485.2009230259137
7,1.74,1.785,p,785.7678438997937
8,1.86,1.905,t̪,496.27573872968895
9,2.01,2.055,iː,355.353540553342
10,2.13,2.175,a,638.2953096199602
11,2.25,2.295,ɡ,309.29395946704295
12,2.31,2.355,o,462.3814639396293
13,2.4,2.445,v,495.581763092014
14,2.46,2.505,a,582.9199699453522
15,2.55,2.595,v,488.11120303552156
16,2.61,2.655,a,568.6620322437584
17,2.64,2.685,ɾ,510.17864390543156
18,2.7,2.745,a,554.2753836186644
19,2.79,2.835,m,772.6529101942045
20,2.82,2.865,a,624.4783498017697
21,2.91,2.955,n,579.9939298366925
22,3.33,3.375,t̪,378.4929386885886
23,3.39,3.435,i,266.4880009929806
24,3.45,3.495,k,1132.2025678149366
25,3.51,3.555,a,579.3403798394155
26,3.57,3.615,v,518.5228821651586
27,3.63,3.675,a,589.7326354823438
28,3.75,3.795,ɡ,287.28285586147086
29,3.78,3.825,i,339.0687069308813
30,3.87,3.915,t̪,324.924581744432
31,3.93,3.975,e,439.8108534995681
