,start,end,phoneme,f1
0,0.93,0.975,b,481.3058214272766
1,0.96,1.005,a,591.9610700299373
2,1.05,1.095,l̪,514.9327999126956
3,1.08,1.125,a,632.7497529138931
4,1.17,1.215,b,385.4911116832323
5,1.23,1.275,a,688.4573916425533
6,1.35,1.395,ɡ,544.365204282288
7,1.38,1.4249999999999998,a,555.881651710369
8,1.47,1.515,t̪,307.61979324584496
9,1.53,1.575,e,499.8303029320846
10,1.56,1.605,ɾ,318.3233163814735
11,1.62,1.665,l,454.41447879138235
12,1.68,1.725,e,473.7581040879525
13,1.74,1.785,ɾ,721.6646022126695
14,1.77,1.815,iː,719.4403823117962
15,1.83,1.875,v,504.58746904936106
16,1.86,1.905,a,533.8461680957669
17,1.95,1.995,b,164.34865619194298
18,1.98,2.025,i,318.91943761566046
19,2.07,2.115,n,328.84056215421316
20,2.13,2.175,b,380.5490000838536
21,2.25,2.295,v,429.8635053832778
22,2.76,2.805,w,1023.9669968275729
23,2.82,2.865,a,477.1649596857892
24,2.85,2.895,n,268.2820274697277
25,2.97,3.015,t̪,743.6008661282589
26,3.03,3.075,uː,402.9569487022212
27,3.12,3.165,k,505.7698327703303
28,3.18,3.225,o,459.8652781008459
29,3.42,3.465,ɾ,407.6613421346355
30,3.48,3.525,e,392.8423701379069
31,3.54,3.585,ʂ,1888.7234395929443
32,3.6,3.645,uː,587.1403978706336
33,3.66,3.705,ɡ,478.7589357422277
34,3.69,3.735,w,501.89094577350585
35,3.84,3.885,n,253.02711906010362
36,3.87,3.915,iː,334.88114321644247
37,3.96,4.005,ɾ,701.1237439996783
38,4.02,4.065,uː,356.7315534829426
39,4.08,4.125,k,298.6799075683256
40,4.11,4.155,uː,443.51462793996467
41,4.17,4.215,ɾ,499.3686745549061
42,4.32,4.365,t̪,694.7718837196633
43,4.38,4.425,e,440.8417657791502
44,4.47,4.515,ɳ,372.98823414779054
45,4.53,4.575,o,594.0932643984163
46,4.56,4.605,ŋ,344.7639629182467
47,4.59,4.635,h,145.00748702080332
48,4.62,4.665,a,308.94818037664965
49,4.68,4.725,n,273.9794136357169
50,4.74,4.785,ɖ̤,952.2974599439539
51,4.8,4.845,e,333.9522423523368
52,4.86,4.905,ɾ,337.2965259120989
53,4.92,4.965,e,446.36289081411604
