,start,end,phoneme,f1
0,1.2,1.245,h,943.56867689722
1,1.26,1.305,a,718.6797287825245
2,1.32,1.365,ɳ,380.9839201248507
3,1.47,1.515,t̪,1063.1484014867938
4,1.53,1.575,e,551.3570166033712
5,1.68,1.725,n,614.2788812798105
6,1.74,1.785,a,706.8354062988759
7,1.92,1.965,ʂ,1780.8167475962514
8,2.01,2.055,i,360.2871918789153
9,2.16,2.205,e,438.82272778781083
10,2.22,2.265,v,397.32374823928564
11,2.28,2.325,e,535.0668369393803
12,2.31,2.355,j,647.8893913625765
13,2.34,2.385,a,699.5542965480408
14,2.49,2.535,p,788.2200337963656
15,2.55,2.595,a,665.6876613526081
16,2.61,2.655,ɾ,464.5580446497894
17,3.39,3.435,a,732.0343502567067
18,3.48,3.525,ɾ,601.0585963346405
19,3.51,3.555,u,600.0898971142688
20,3.63,3.675,t̪,1046.583259722505
21,3.69,3.735,a,504.4129586614107
22,3.78,3.825,ʂ,1781.7763933391323
23,3.84,3.885,i,559.5826715860658
24,3.87,3.915,æ,597.548590271382
25,3.99,4.035,s,1189.2148285120672
26,4.08,4.125,o,464.80308096276013
27,4.17,4.215,l̪,611.9392305799962
28,4.2,4.245,e,520.7351171361718
29,4.29,4.335,ɡ,410.7985836239274
30,4.32,4.365,w,468.09593125713155
31,4.35,4.395,a,537.4980605539698
32,4.41,4.455,n,1085.1142581433328
33,4.47,4.515,t̪,267.3860826490403
34,4.53,4.575,uː,1034.9410460904323
35,4.62,4.665,ʂ,1759.7390506595646
36,4.71,4.755,a,743.3704588192228
37,4.86,4.905,k,1297.477540436188
38,4.95,4.995,iː,388.66557847476736
