,start,end,phoneme,f1
0,0.99,1.035,a,722.2239467524436
1,1.05,1.095,l̪,1003.7915809852775
2,1.11,1.155,l,979.31950360922
3,1.17,1.215,e,517.21992185133
4,1.23,1.275,t̪ʰ,317.88305370820973
5,1.29,1.335,e,429.2039436571331
6,1.41,1.4549999999999998,i,306.8269932816428
7,1.5,1.545,t̪,436.5151933604264
8,1.53,1.575,æ,526.7887317663859
9,1.59,1.635,l,558.4920588072454
10,1.62,1.665,a,617.504994225091
11,1.71,1.755,p,589.8087391304967
12,1.74,1.785,æ,571.4023109936218
13,1.83,1.875,s,844.3474400331027
14,1.86,1.905,e,503.75346037176774
15,1.92,1.965,ɳ,432.399258376131
16,1.98,2.025,e,509.0877606843183
17,2.01,2.055,ŋ,393.3022157972686
18,2.04,2.085,ɡ,373.06798710555205
19,2.1,2.145,o,431.95955368331676
20,2.13,2.175,l̪,420.16539650774405
21,2.19,2.235,u,404.8186767444036
22,2.64,2.685,o,556.2725427356967
23,2.67,2.715,l̪,528.3577047534319
24,2.76,2.805,ɡ,372.0915706790923
25,2.79,2.835,w,403.6083526109541
26,2.82,2.865,e,480.9983959506394
27,2.88,2.925,l,496.4256346876203
28,2.94,2.985,a,553.8701886773728
29,3.03,3.075,s,1329.8222991576465
30,3.09,3.135,a,689.904997075782
31,3.27,3.315,ʝ,322.6026851340725
32,3.3,3.345,i,438.8742148443874
33,3.33,3.375,a,498.81086224647805
34,3.39,3.435,ɡ,469.4238420812787
35,3.42,3.465,w,545.7203406808802
36,3.45,3.495,a,582.2354180484692
37,3.51,3.555,t̪,361.9860635328684
38,3.57,3.615,a,409.8416743032681
39,3.66,3.705,d̪,244.01002074619518
40,3.69,3.735,i,303.64447922770756
41,3.78,3.825,b,349.4520155575897
42,3.84,3.885,iː,362.25255490809565
43,3.93,3.975,t̪,568.1236884626446
44,3.99,4.035,a,650.5571393342528
45,4.08,4.125,w,521.1915700686124
46,4.11,4.155,a,572.3181334705273
47,4.2,4.245,t̪,268.6947278262617
48,4.23,4.275,i,367.89402841497485
49,4.29,4.335,a,456.7702936265795
50,4.32,4.365,n,423.5983357836997
51,4.38,4.425,s,1207.660494296802
52,4.44,4.485,a,730.918007808062
53,4.56,4.605,m,766.6084755602262
54,4.62,4.665,a,645.2894892704361
55,4.65,4.695,ɾ,505.1323834942067
56,4.74,4.785,t̪,577.7080448535409
57,4.77,4.815,e,432.0188340825793
58,4.83,4.875,ɡ,407.7406689712912
59,4.92,4.965,l,532.7531276930953
60,4.95,4.995,a,563.9944208212156
61,5.04,5.085,n,979.055764781546
62,5.1,5.145,o,460.5909610497835
63,5.22,5.265,i,315.14297687300365
64,5.28,5.325,n,571.6862509297215
65,5.4,5.445,u,464.40278890715746
66,5.49,5.535,m,310.3520309211122
67,5.55,5.595,uː,420.11596565869667
68,5.7,5.745,t̪,857.3864772416227
69,5.73,5.775,a,630.4429930443638
70,5.82,5.865,b,310.8141386218657
71,5.88,5.925,e,509.0426587835049
72,5.91,5.955,l̪,382.64658894903204
73,6.0,6.045,a,626.2348711356753
74,6.06,6.105,n,389.5728700913261
75,6.12,6.165,t̪,600.1834031811171
76,6.15,6.195,e,485.35738879330563
77,6.24,6.285,k,602.8504267389291
78,6.3,6.345,a,827.4664009646751
79,6.33,6.375,n,541.5631140932186
80,6.39,6.435,d̪,410.94696645692324
81,6.42,6.465,u,411.07882454416455
82,6.48,6.525,b,418.378034620781
83,6.54,6.585,a,725.2156918230932
84,6.57,6.615,n,461.12818182099016
85,6.63,6.675,t̪,317.9318090698161
86,6.69,6.735,o,461.8220439484184
