,start,end,phoneme,f1
0,0.87,0.915,s,1632.3581704076644
1,0.93,0.975,uː,507.24414712443377
2,0.96,1.005,n,244.15304424018677
3,1.05,1.095,d̪,241.70959094513196
4,1.08,1.125,j,366.75756279708224
5,1.11,1.155,e,379.87682586690863
6,1.14,1.1849999999999998,ɾ,424.846978199953
7,1.2,1.245,a,563.6762076027059
8,1.53,1.575,ʂ,1639.8262562427665
9,1.59,1.635,iː,966.9930861728632
10,1.65,1.6949999999999998,b,522.1335754023679
11,1.71,1.755,a,405.6708488127551
12,1.74,1.785,n,452.3734367215924
13,1.83,1.875,ʂ,1824.3433271411795
14,1.86,1.905,j,1515.4729388342687
15,1.89,1.935,e,501.828413778653
16,2.01,2.055,p,1022.6300373291297
17,2.07,2.115,a,428.39792875410916
18,2.19,2.235,t̪,602.7827984516509
19,2.22,2.265,ɾ,816.4533983020431
20,2.28,2.325,a,697.4852429581671
