,start,end,phoneme,f1
0,0.84,0.885,a,726.5218691852536
1,0.96,1.005,ɡ,437.8776114653352
2,1.02,1.065,a,587.1365160476996
3,1.14,1.1849999999999998,i,312.9366123174329
4,1.2,1.245,æ,589.4455833236022
5,1.26,1.305,l,488.56134155805387
6,1.32,1.365,a,677.0570623471737
7,1.41,1.4549999999999998,m,717.658902205856
8,1.47,1.515,e,576.3225573447193
9,1.59,1.635,t̪,538.368879145022
10,1.68,1.725,a,715.4163771331181
11,1.98,2.025,k,1037.20354622818
12,2.04,2.085,o,541.145103447567
13,2.13,2.175,ɳ,509.093249429685
14,2.19,2.235,a,638.7832595936603
15,2.28,2.325,k,757.2869771725976
16,2.34,2.385,a,650.9618048746845
17,2.46,2.505,ɾ,590.8307393170262
18,2.49,2.535,a,615.6917922568609
19,2.55,2.595,ɡ,457.07955877901344
20,2.58,2.625,w,497.83387629937613
21,2.61,2.655,e,550.4295832672112
22,2.67,2.715,n,334.4259581680615
23,2.79,2.835,o,543.5209270461494
24,2.97,3.015,t̪,588.3428702201621
25,3.03,3.075,a,694.6358030897036
26,3.12,3.165,l,499.15085784357
27,3.18,3.225,o,440.3723512748364
28,3.3,3.345,t̪,710.0191745616728
29,3.33,3.375,o,545.6459577142658
30,3.42,3.465,l,396.3574815997755
31,3.48,3.525,e,488.8361256883349
