,start,end,phoneme,f1
0,0.66,0.7050000000000001,ʂ,1595.651325485481
1,0.75,0.795,a,384.2385080761991
2,0.84,0.885,ʂ,1508.7415421467347
3,0.93,0.975,e,360.1211919340054
4,0.99,1.035,t̪,236.18535540557963
5,1.05,1.095,i,299.2699956795853
6,1.11,1.155,ŋ,249.82346101069666
7,1.2,1.245,t̪,278.38251536279785
8,1.26,1.305,iː,460.4800526134573
9,1.59,1.635,a,397.76134544137557
10,1.65,1.6949999999999998,ʂ,1510.0245153944836
11,1.74,1.785,æ,419.1394244226678
12,1.8,1.845,i,307.1584969640861
13,1.86,1.905,n,248.62121340399304
14,1.92,1.965,l,279.6488997219793
15,1.98,2.025,o,362.3564945224631
16,2.07,2.115,t̪,330.5558767542288
17,2.22,2.265,k,1567.3249995574847
18,2.25,2.295,i,939.666744971031
19,2.4,2.445,ɳ,316.36392390205356
20,2.49,2.535,a,479.7080249153013
21,2.55,2.595,o,457.3321456573728
22,2.67,2.715,b,204.145840116698
23,2.73,2.775,o,411.3806087142627
24,2.76,2.805,ɾ,355.7021179648721
25,2.88,2.925,s,1393.1818260308303
26,2.94,2.985,w,443.6701590870437
27,2.97,3.015,o,438.416330528588
28,3.09,3.135,i,269.2116426816776
29,3.21,3.255,k,1375.9350288259495
30,3.33,3.375,ɾ,407.92498390437987
31,3.39,3.435,a,578.2476950639287
32,3.57,3.615,ʂ,1506.3944136932364
33,3.66,3.705,a,739.6207941663846
34,3.81,3.855,k,927.2555118593607
35,3.87,3.915,a,599.4236981047964
36,3.96,4.005,ɡ,462.94240311774473
37,4.02,4.065,uː,284.43999719248416
38,4.11,4.155,t̪,1199.9149788578402
39,4.17,4.215,e,353.56641547068955
40,4.23,4.275,t̪,489.50044220170145
41,4.29,4.335,e,396.8052542141771
