,start,end,phoneme,f1
0,0.78,0.8250000000000001,ɾ,874.1291631678754
1,0.84,0.885,a,601.5346705871322
2,1.14,1.1849999999999998,n,342.8728477306361
3,1.17,1.215,æ,472.9551572261184
4,1.23,1.275,ɾ,272.36776942113073
5,1.32,1.365,l̪,313.64589895984955
6,1.35,1.395,iː,370.9329205642417
7,1.47,1.515,e,424.11132495281527
8,1.53,1.575,ɾ,313.28631576153737
9,1.59,1.635,e,315.722804073909
10,1.71,1.755,k,1316.630719642959
11,1.74,1.785,i,713.5571270933832
12,1.77,1.815,e,368.8446893281734
13,1.86,1.905,t̪,1008.9246988043203
14,1.89,1.935,i,475.39121866089573
15,1.92,1.965,e,351.52239645289853
16,1.95,1.995,ɾ,305.493545795917
17,2.04,2.085,e,253.75141553011258
18,2.13,2.175,ɟ,575.3331408790616
19,2.19,2.235,i,281.78049378578265
