,start,end,phoneme,f1
0,1.02,1.065,k,731.5842167708506
1,1.08,1.125,e,466.74490680145306
2,1.11,1.155,æ,481.50770568830757
3,1.17,1.215,n,483.4114883212314
4,1.2,1.245,o,543.8503739333535
5,1.26,1.305,n,487.58604616482563
6,1.32,1.365,a,662.0193168258746
7,1.41,1.4549999999999998,ɳ,409.9946039536243
8,1.47,1.515,æ,569.0367101538959
9,1.53,1.575,ɾ,350.6093272188974
10,1.56,1.605,i,341.3166156558231
11,1.62,1.665,iː,383.5306887456135
12,1.68,1.725,n,380.18400123988994
13,1.71,1.755,æ,493.518801041082
14,1.8,1.845,m,343.758052396322
15,1.86,1.905,e,428.47801142573945
16,1.95,1.995,ɾ,287.23226721066607
17,2.01,2.055,iː,328.81500953579695
18,2.07,2.115,l,145.30817263931215
19,2.13,2.175,t̪,590.3443489722314
20,2.19,2.235,æ,556.7447507306787
21,2.28,2.325,m,341.25176856118736
22,2.34,2.385,ŋ,334.69456660494467
23,2.37,2.415,ɡ,372.9518524188811
24,2.46,2.505,ɾ,261.1864176710129
25,2.52,2.565,j,391.1710210784793
26,2.58,2.625,e,419.44593769097827
27,2.67,2.715,m,376.2474802525293
28,2.7,2.745,e,482.2984519944295
29,2.82,2.865,n,361.83663325878416
30,2.88,2.925,iː,488.8144371631684
31,3.0,3.045,k,426.9692113380066
32,3.06,3.105,o,455.21210714763987
33,3.12,3.165,l̪,292.2214087128083
34,3.18,3.225,l,308.8277475566257
35,3.24,3.285,e,427.508809350988
36,3.33,3.375,l,364.2726669602498
37,3.36,3.405,e,417.22051054614633
38,3.42,3.465,p,517.189562426431
39,3.48,3.525,ɾ,333.60014033598026
40,3.57,3.615,l̪,344.37276515241155
41,3.6,3.645,e,383.9762183944576
42,3.69,3.735,s,1160.5597923605164
43,3.75,3.795,e,363.3303212714184
44,3.81,3.855,t̪,288.651940379507
45,3.93,3.975,e,334.64358137454775
46,3.96,4.005,i,254.49191357235344
47,4.17,4.215,u,296.494740047091
48,4.23,4.275,b,315.23531614537126
49,4.26,4.305,e,466.6405550160904
50,4.35,4.395,l,336.16076582263224
51,4.38,4.425,æ,507.2038112231065
52,4.47,4.515,n,531.6562486201892
53,4.5,4.545,e,500.11062570902584
54,4.65,4.695,ɡ,255.79746646821803
55,4.71,4.755,u,391.67535404104365
56,4.8,4.845,ɾ,376.04147471632945
