,start,end,phoneme,f1
0,0.75,0.795,b,369.13505530921844
1,0.78,0.8250000000000001,a,543.0728714200525
2,0.9,0.945,l,466.65310112539777
3,0.93,0.975,a,574.6124340655186
4,1.05,1.095,t̪,315.3026292207241
5,1.08,1.125,e,448.5640697749083
6,1.17,1.215,l,302.8570037848454
7,1.29,1.335,e,392.6539684761275
8,1.38,1.4249999999999998,n,291.8566914447075
9,1.44,1.485,e,404.20318986289703
10,1.5,1.545,ɾ,356.7462243959805
11,1.62,1.665,k,739.4410783577048
12,1.77,1.815,m,244.8300796560739
13,1.83,1.875,iː,397.13739341838055
14,1.92,1.965,s̪,1574.5810147456136
15,2.01,2.055,i,327.73070942948823
