,start,end,phoneme,f1
0,3.21,3.255,n,344.0100873794002
1,3.24,3.285,iː,448.374513059921
2,3.36,3.405,p,422.4972762029533
3,3.42,3.465,o,575.9654246643527
4,3.51,3.555,l,615.875649715149
5,3.54,3.585,a,629.6577508048276
6,3.63,3.675,t̪,602.9111784948989
7,3.69,3.735,a,655.5936021631836
8,3.75,3.795,n,461.9938771127693
9,3.81,3.855,p,655.6759433475844
10,3.87,3.915,ɾ,573.1274066611502
11,3.9,3.945,a,560.9294138802211
12,3.96,4.005,t̪,394.00853643375933
13,4.02,4.065,æ,648.290104100666
14,4.11,4.155,n,589.5599887312271
15,4.14,4.185,æ,634.106577004901
16,4.17,4.215,a,419.3386945855208
17,4.2,4.245,m,547.2561888365091
18,4.26,4.305,uː,524.9846166601423
19,4.29,4.335,n,318.495329934169
20,4.38,4.425,t̪ʰ,1056.8046461251743
21,4.41,4.455,ɾ,675.3098122714637
22,4.44,4.485,e,381.79614954849495
23,4.62,4.665,s,1088.8402865816101
24,4.68,4.725,u,321.87201291524224
25,4.77,4.815,ʂ,2135.773677259556
26,4.83,4.875,i,467.39363007362624
27,4.92,4.965,l,394.26128998572256
28,5.04,5.085,k,813.9058703746066
29,5.1,5.145,o,465.25884281886
30,5.31,5.355,i,304.8279695054934
31,5.4,5.445,ɾ,496.71950342421115
32,5.46,5.505,e,562.3770709871578
33,5.55,5.595,l,539.3877145518859
34,5.61,5.655,a,631.4839650598157
35,5.73,5.775,ɾ,454.3564506728167
36,5.79,5.835,a,589.306717796847
37,5.85,5.895,l̪,515.1715211372191
38,5.91,5.955,e,554.9647419275988
39,5.97,6.015,ɾ,403.6829739392755
40,6.03,6.075,u,399.29458251930527
41,6.18,6.225,t̪,456.7385065496009
42,6.24,6.285,a,684.2862354754178
43,6.3,6.345,m,894.7236465769325
44,6.39,6.435,o,602.1835510074909
45,6.42,6.465,e,574.8816535397241
46,6.51,6.555,s,1616.1697924183661
47,6.6,6.645,æ,636.9083635913533
48,6.78,6.825,k,801.0583565378192
49,6.84,6.885,a,646.387859282199
50,6.96,7.005,ɾ,508.18859443299186
51,7.02,7.065,a,644.119085403506
52,7.2,7.245,t̪,442.9781586013736
53,7.26,7.305,o,480.3253472338579
54,7.35,7.395,ɾ,337.2015246860968
55,7.38,7.425,i,351.67448189248427
56,7.5,7.545,d̪,461.44314660361255
57,7.56,7.604999999999999,a,645.5782151331007
58,7.68,7.725,ɾ,344.0743371029602
59,7.74,7.785,e,481.4744622264848
