,start,end,phoneme,f1
0,0.66,0.7050000000000001,a,724.9902897983791
1,0.75,0.795,n,253.00528803878726
2,0.84,0.885,t̪,823.9603628284906
3,0.9,0.945,a,583.6979890207941
4,1.17,1.215,s,1411.3298717376515
5,1.35,1.395,iː,302.60242499011343
6,1.44,1.485,a,469.9231782189159
7,1.53,1.575,v,369.313644968133
8,1.59,1.635,e,562.8738059207059
9,1.62,1.665,a,639.6250633580169
10,1.77,1.815,p,681.4308476857371
11,1.83,1.875,a,559.613879985434
12,1.92,1.965,ɾ,429.2948318909586
13,1.98,2.025,a,422.973542624477
14,2.04,2.085,u,336.8786671015637
15,2.19,2.235,k,908.0587216004325
16,2.22,2.265,e,381.01298424935004
17,2.34,2.385,v,420.8607914180476
18,2.4,2.445,a,505.1579491510348
19,2.46,2.505,l,435.0570009652293
20,2.49,2.535,a,473.70049280949763
21,2.64,2.685,e,394.6093977374507
22,2.73,2.775,k,708.3804810523126
23,2.79,2.835,o,368.6519333257773
24,2.85,2.895,m,294.6115084941117
25,2.88,2.925,u,406.65089342819584
26,2.97,3.015,k,664.1804914864377
27,3.06,3.105,a,626.4579888213365
28,3.18,3.225,b,215.6788005679547
29,3.24,3.285,iː,329.7351428143565
30,3.3,3.345,ɾ,481.8924763371986
31,3.36,3.405,u,319.76270825991924
32,3.51,3.555,d̪,641.8841589952273
33,3.57,3.615,j,327.4612638966679
34,3.63,3.675,e,447.0113599687453
35,3.69,3.735,n,244.26869413932386
36,3.84,3.885,s,1357.2061948131466
37,3.9,3.945,a,618.6099638391562
38,4.02,4.065,d̪,229.03222421455212
39,4.05,4.095,i,276.5285827837342
40,4.08,4.125,iː,309.47099284759514
41,4.17,4.215,s,1451.985631250041
42,4.23,4.275,u,383.4328639037797
43,4.38,4.425,t̪,1159.0289306122763
44,4.44,4.485,e,410.3515988901863
45,4.5,4.545,ɾ,232.64119906293794
46,4.56,4.605,j,316.5136848724283
47,4.65,4.695,e,403.53200995902256
48,4.71,4.755,v,369.72089505076514
49,4.77,4.815,o,423.2825914600785
50,4.83,4.875,ɾ,368.8302056448136
51,4.89,4.935,e,608.8850400002756
52,4.92,4.965,s,506.4313336090401
53,4.98,5.025,t̪,962.611386919351
54,5.04,5.085,u,353.9096667141253
55,5.13,5.175,s̪,1090.4604458767044
56,5.19,5.235,a,524.6105602449458
57,5.25,5.295,ɾ,399.6323050354767
58,5.34,5.385,v,382.7254403083212
59,5.4,5.445,a,498.9858243579551
60,5.49,5.535,ɡ,270.0977594468678
61,5.55,5.595,u,386.6743598390888
62,5.64,5.685,n,365.05090078684367
63,5.7,5.745,a,695.4413434998148
64,5.85,5.895,b,220.2770538119171
65,5.91,5.955,iː,324.29838122962764
66,6.0,6.045,ɾ,476.80202680263625
67,6.06,6.105,u,317.528950818229
68,6.21,6.255,d̪,233.8636307596151
69,6.27,6.315,iː,317.351814397399
70,6.36,6.405,a,615.8460456493337
71,6.51,6.555,ɡ,357.1593013244786
72,6.54,6.585,a,464.1418154483896
73,6.66,6.705,l̪,274.90666470571256
74,6.72,6.765,o,334.8241254249777
