,start,end,phoneme,f1
0,1.71,1.755,iː,320.87787488064777
1,1.8,1.845,t̪,993.5765438770649
2,1.83,1.875,æ,496.2916082039674
3,1.89,1.935,ɾ,510.4178105184579
4,1.92,1.965,a,539.72230871787
5,1.98,2.025,ɳ,316.02617630450794
6,2.04,2.085,iː,416.72122038078794
7,2.16,2.205,a,691.02929625065
8,2.22,2.265,m,790.6962655449537
9,2.28,2.325,a,714.606602377845
10,2.37,2.415,w,625.6394752544626
11,2.43,2.475,a,581.6826064020592
12,2.49,2.535,l̪,462.2393479239286
13,2.52,2.565,iː,318.72421607685243
14,2.58,2.625,j,467.2876706392403
15,2.61,2.655,a,514.701224688963
16,2.7,2.745,p,805.3439649264282
17,2.73,2.775,ɾ,549.2858320415247
18,2.85,2.895,k,599.6004963803074
19,2.91,2.955,a,662.555303982919
20,3.0,3.045,ɾ,529.8250207036897
21,3.06,3.105,a,671.7391724093787
22,3.51,3.555,ɳ,285.421490261553
23,3.54,3.585,e,454.9946006460437
24,3.63,3.675,ɾ,654.4694005137678
25,3.72,3.765,w,475.59753614932487
26,3.75,3.795,a,587.0709624140967
27,3.78,3.825,n,509.75743277357606
28,3.81,3.855,ɳ,354.7279624725435
29,3.9,3.945,o,563.8914479643112
30,4.05,4.095,p,560.0932880111885
31,4.11,4.155,e,400.53320658805416
32,4.14,4.185,k,508.5414329308007
33,4.17,4.215,t̪,1354.0573418464908
34,4.23,4.275,ʂ,1816.11971593962
35,4.26,4.305,iː,745.5040494121024
36,4.35,4.395,ʂ,1433.3113383165035
37,4.56,4.605,t̪,518.3036429968112
38,4.59,4.635,i,358.5636278095552
39,4.71,4.755,ʂ,2068.068087427984
40,4.8,4.845,iː,311.78887143152724
41,4.86,4.905,o,498.96191204885935
42,5.07,5.115,d̪,1393.6304632944282
43,5.13,5.175,i,291.3739390506126
44,5.19,5.235,e,519.6865741304005
45,5.25,5.295,m,524.9403773605369
46,5.7,5.745,a,732.5199377785991
47,5.73,5.775,n,512.6683607269154
48,5.76,5.805,ɳ,372.87167567411655
49,5.82,5.865,iː,532.9919232766175
50,5.88,5.925,ʂ,1865.7138526216197
51,5.94,5.985,t̪,911.3584226457002
52,5.97,6.015,e,536.1908225131175
53,6.03,6.075,v,528.4457233906875
54,6.09,6.135,a,643.0742504418713
55,6.18,6.225,ɡ,690.2910293259018
56,6.24,6.285,i,300.4989603754876
57,6.39,6.435,a,605.3931586470536
58,6.45,6.495,i,350.1151348688437
59,6.51,6.555,t̪,1324.4233026080353
60,6.57,6.615,uː,369.60798012460356
61,6.63,6.675,l,432.459190561639
62,6.66,6.705,a,525.6967817171504
63,6.72,6.765,k,1029.272857526389
64,6.78,6.825,ʂ,1824.7633397372501
65,6.84,6.885,e,474.3631695454184
66,6.9,6.945,t̪,277.9333269988856
67,6.96,7.005,a,607.7712799754289
68,6.99,7.035,o,569.9769440919993
69,7.05,7.095,l,404.54148439881385
70,7.11,7.155,a,514.2391232938339
71,7.17,7.215,ɾ,593.9249306886193
72,7.35,7.395,a,663.3479675783235
73,7.44,7.485,t̪,841.5197596331412
74,7.5,7.545,a,713.1878030560632
75,7.56,7.604999999999999,w,582.3664343077955
76,7.62,7.665,a,690.2310321774943
77,8.16,8.205,t̪,869.4874423256513
78,8.19,8.235,a,635.6110859851251
79,8.31,8.355,s,1249.7259442165875
80,8.37,8.415,a,608.9880289424524
81,8.43,8.475,m,671.0050490984329
82,8.49,8.535,a,685.8124697650709
83,8.52,8.565,l̪,683.8249593734345
84,8.61,8.655,a,652.7445557709424
85,8.7,8.745,t̪,714.0162124129628
86,8.82,8.865,a,726.279895189112
87,8.97,9.015,t̪,1188.788988147559
88,9.03,9.075,i,359.7320439403967
89,9.09,9.135,e,416.58210215307224
90,9.15,9.195,ɳ,454.1391944015404
91,9.21,9.255,o,600.9390693782805
92,9.24,9.285,ŋ,654.8511452980347
93,9.42,9.465,uː,732.973671422172
94,9.48,9.525,n,273.52359389177184
95,9.54,9.585,d̪,293.7388985735098
96,9.57,9.615,i,371.63847879050473
97,9.63,9.675,ɾ,653.0350135657961
98,9.66,9.705,a,548.6722371166632
99,9.72,9.765,b,298.209802557975
100,9.78,9.825,iː,385.5091765071993
101,9.87,9.915,k,645.8446637720743
102,9.93,9.975,o,471.9087192152553
