,start,end,phoneme,f1
0,1.08,1.125,k,628.0913086587794
1,1.14,1.1849999999999998,uː,544.6518447174393
2,1.2,1.245,ɳ,285.1353735482492
3,1.26,1.305,i,287.34157158227697
4,1.35,1.395,j,327.97392135579037
5,1.41,1.4549999999999998,a,376.77643916903355
6,1.53,1.575,p,393.87336499175717
7,1.59,1.635,a,447.37455344552063
8,1.65,1.6949999999999998,k,377.40642647154465
9,1.77,1.815,ʂ,1700.6628178406027
10,1.86,1.905,a,575.853565563998
11,2.55,2.595,n,258.0342619853546
12,2.7,2.745,t̪,799.8501336503947
13,2.76,2.805,e,415.1563084438284
14,2.82,2.865,ɾ,277.16436237197024
15,2.91,2.955,ɟ,297.18405964055427
16,2.94,2.985,i,328.9271980767623
17,3.18,3.225,d̪,638.0697177469532
18,3.24,3.285,e,488.8889490215761
19,3.33,3.375,b,418.25544241366714
20,3.39,3.435,a,438.9487694632786
21,3.45,3.495,ɳ,262.4187821141703
22,3.63,3.675,u,390.1150658265744
23,4.26,4.305,kʰ,838.1546485530888
24,4.38,4.425,u,323.34335199592493
25,4.5,4.545,l,241.0619875304741
26,4.56,4.605,i,282.158810923962
27,4.86,4.905,h,958.7840108974793
28,4.92,4.965,a,686.6043936474177
29,4.98,5.025,n,273.0539258412595
30,5.13,5.175,e,498.7046798591585
31,5.22,5.265,l,320.16279662149947
32,5.28,5.325,o,436.50779070777924
33,5.37,5.415,ɾ,563.5404580022823
34,5.46,5.505,a,627.8516259904798
35,5.55,5.595,ʂ,1662.2877999321604
36,5.67,5.715,p,1149.0261019423572
37,5.73,5.775,ɾ,462.1847569661439
38,5.76,5.805,a,455.0703084119199
39,5.82,5.865,ɡ,335.28197826092304
40,5.94,5.985,l,396.799101187528
41,6.0,6.045,o,426.15053475336435
42,6.51,6.555,t̪,1047.2717443031995
43,6.57,6.615,a,578.9504990526722
44,6.6,6.645,m,672.3215146129359
45,6.78,6.825,a,618.9542659100368
46,6.93,6.975,ʂ,1403.6134531713258
47,7.02,7.065,a,520.8316876755247
48,7.08,7.125,l,357.51937576958653
49,7.2,7.245,k,977.9482566140214
50,7.29,7.335,a,576.897915111018
51,7.41,7.455,ɾ,456.72267331606093
52,7.44,7.485,a,510.77012037608284
53,7.53,7.575,t̪,340.428299295337
54,7.59,7.635,æ,460.5822669368982
55,7.74,7.785,s,1355.392580434889
56,7.83,7.875,uː,400.09606944448194
57,7.92,7.965,ɾ,368.30835936372347
58,7.98,8.025,o,381.16424575263585
59,8.13,8.175,p,1326.2597014615578
60,8.19,8.235,o,473.63933896722693
61,8.28,8.325,ɡ,411.68979186663313
62,8.34,8.385,ɾ,475.08867504669115
63,8.58,8.625,n,287.10690527212245
64,8.64,8.685,o,351.22136048203356
65,8.76,8.805,b,377.14897604857055
66,8.82,8.865,e,425.6365226816853
67,8.88,8.925,t̪,263.92128270219746
68,8.94,8.985,e,455.26162922031125
69,9.03,9.075,l,544.6755557952969
70,9.06,9.105,a,602.9576930471121
71,9.15,9.195,i,427.37962828396184
72,9.3,9.345,ʂ,1799.2969686946633
73,9.36,9.405,i,558.0415367672581
74,9.45,9.495,v,300.78361301209816
75,9.51,9.555,e,470.685238076121
