,start,end,phoneme,f1
0,1.74,1.785,d̪,1292.059038599761
1,1.8,1.845,u,407.5311575899587
2,1.89,1.935,l,413.3087358170887
3,1.95,1.995,a,553.8087771510226
4,2.01,2.055,ɳ,1013.5761743046465
5,2.04,2.085,n,647.5159257021757
6,2.1,2.145,a,868.899916648801
7,2.25,2.295,t̪,838.8759763164408
8,2.37,2.415,m,376.1727307667221
9,2.4,2.445,a,535.2970054907154
10,2.52,2.565,k,876.3051495401422
11,2.58,2.625,a,528.6082614983595
12,2.82,2.865,h,871.0106445062486
13,2.88,2.925,a,718.2156166453885
14,2.94,2.985,ɳ,1356.678177620759
15,3.03,3.075,u,296.0358798939536
16,3.12,3.165,k,696.2083916049266
17,3.18,3.225,u,374.58646362732014
18,3.33,3.375,l,379.94471968137003
19,3.39,3.435,a,551.6124770974923
20,3.54,3.585,p,885.2300197658532
21,3.63,3.675,iː,362.43627641978566
22,4.32,4.365,s,1660.3860089106493
23,4.38,4.425,iː,446.94344246887846
24,4.44,4.485,n,175.93151350019517
25,4.53,4.575,t̪,975.0529219697993
26,4.59,4.635,a,669.6648983310262
27,4.68,4.725,ɳ,1032.0601317090113
28,4.83,4.875,t̪,748.3266587631367
29,4.89,4.935,a,665.5928355746388
