,start,end,phoneme,f1
0,1.71,1.755,n,368.13516467652704
1,1.8,1.845,a,798.7341270191173
2,1.98,2.025,o,400.3218522121237
3,2.16,2.205,v,768.1409873032347
4,2.22,2.265,uː,368.25102714557437
5,2.37,2.415,t̪,547.0058618204771
6,2.43,2.475,i,351.55960607178565
7,2.52,2.565,t̪,306.4640884884857
8,2.61,2.655,a,671.3362036396438
9,3.21,3.255,s,960.0269418788896
10,3.27,3.315,a,677.3135287846146
11,3.39,3.435,m,355.59147474390517
12,3.42,3.465,e,524.3121103726154
13,3.48,3.525,n,361.7309389183134
14,3.66,3.705,ɖ̤,483.39661176249786
15,3.78,3.825,ʂ,1460.7461884326692
16,3.87,3.915,o,486.58351230156603
17,3.96,4.005,t̪,924.6557436157761
18,4.02,4.065,e,399.71412669542724
19,4.29,4.335,l,279.0212223948567
20,4.35,4.395,i,376.45231164037574
