,start,end,phoneme,f1
0,1.23,1.275,m,310.29873600578736
1,1.29,1.335,a,895.7023034623578
2,1.35,1.395,l,805.8663291522574
3,1.38,1.4249999999999998,a,576.2888257023293
4,1.44,1.485,ɡ,339.87114096723184
5,1.5,1.545,iː,325.1239615668093
6,1.56,1.605,t̪,649.6183252168381
7,1.59,1.635,a,504.07492630691416
8,1.68,1.725,v,435.5013429566114
9,1.71,1.755,e,472.0091201583151
10,1.77,1.815,ɾ,426.1586873255224
11,1.83,1.875,u,398.2826959950767
12,2.1,2.145,k,716.5345388904904
13,2.13,2.175,o,519.6276744175773
14,2.19,2.235,ɾ,632.0862579290186
15,2.25,2.295,a,407.69544567935003
16,2.31,2.355,k,884.1206751414426
17,2.34,2.385,e,377.8834797442651
18,2.46,2.505,ʂ,1821.7407674924154
19,2.52,2.565,e,475.76709455304405
20,2.58,2.625,p,165.31338145589186
21,2.64,2.685,t̪,437.64851162730093
22,2.7,2.745,a,633.2381991353083
23,2.82,2.865,m,848.3516361964587
24,2.88,2.925,a,988.1876913362256
25,2.97,3.015,ɾ,519.2518526671944
26,3.0,3.045,o,449.3595301514255
27,3.06,3.105,ɡ,563.4365860939328
28,3.12,3.165,a,760.6958929828155
29,3.21,3.255,ɡ,768.9775423669187
30,3.27,3.315,a,638.2896076575679
31,3.81,3.855,k,1154.5484213512857
32,3.84,3.885,iː,498.1156355065223
33,3.9,3.945,ɾ,596.2365607806662
34,3.93,3.975,o,378.17516488428186
35,3.96,4.005,u,403.42342077754165
36,4.02,4.065,n,462.27491482667665
37,4.08,4.125,a,687.7139801789724
38,4.17,4.215,l,350.2565350516373
39,4.2,4.245,i,259.4271036010029
40,4.26,4.305,ɟ,759.2369556948066
41,4.32,4.365,e,396.0658908935199
42,4.47,4.515,k,956.289821287819
43,4.53,4.575,a,694.3679575705885
44,4.56,4.605,m,530.5161339505876
45,4.65,4.695,p,930.7720056367654
46,4.68,4.725,iː,351.46840701167537
47,4.74,4.785,s,1481.8702537249358
48,4.8,4.845,uː,324.96709181056883
49,4.92,4.965,t̪,601.8848807684346
50,4.95,4.995,e,491.56424369754143
51,5.04,5.085,t̪,803.3388708488271
52,5.1,5.145,e,432.12191364749236
