,start,end,phoneme,f1
0,1.38,1.4249999999999998,f,1363.4081691860301
1,1.47,1.515,j,328.5092003809321
2,1.59,1.635,a,582.9537135292887
3,1.68,1.725,ɾ,446.9800657390812
4,1.74,1.785,o,471.178270091786
5,1.98,2.025,s,1105.3680657315165
6,2.04,2.085,æ,521.1593731277305
7,2.16,2.205,p,296.0281526710749
8,2.25,2.295,a,644.1473475550356
9,2.34,2.385,n,387.2924864187645
10,2.37,2.415,i,405.9554318252121
11,2.43,2.475,n,353.05755202587443
12,2.55,2.595,a,618.4823431964471
13,2.82,2.865,u,334.3106197009974
14,3.06,3.105,t̪,678.6216184526613
15,3.12,3.165,e,441.1216115654625
16,3.24,3.285,ʝ,264.3510486848816
17,3.27,3.315,i,380.88878059546647
18,3.3,3.345,e,345.64052499587905
19,3.36,3.405,t̪,499.2536905756279
20,3.39,3.435,a,549.162251385146
21,3.48,3.525,ɡ,415.9300735751582
22,3.54,3.585,o,479.31806875422456
23,3.57,3.615,n,369.9692015882766
24,3.6,3.645,ɳ,350.36434215384367
25,3.66,3.705,t̪,423.41974130941634
26,3.72,3.765,a,707.5153164938353
